epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
17,1.1054694709,0.6540447351,4.6299481896,1.9493210682,0.4458715928,1.1404558477,0.7479594702,4.6336030869,1.9817278941,0.3431574123,0.000200857332385,199,43,49,40,47,179,False,3
18,1.1655167215,0.6975184509,4.6326794120,2.0520260876,0.5486867081,1.3255160014,0.8456277053,4.6402314867,2.3127809002,0.5887456260,0.000214933889261,190,40,57,45,46,188,False,4
19,1.1710742223,0.7117724356,4.6326940072,2.0574395240,0.5338615930,1.0767661583,0.7633640363,4.6316074099,1.8481866961,0.2742526542,0.000228362958428,172,47,54,49,56,206,False,5
20,1.0880569333,0.6495967618,4.6291330983,1.9162750856,0.5133406780,1.0074680238,0.6731239194,4.6282291367,1.7456864845,0.2396401445,0.000240996999018,188,47,43,50,50,190,True,0
21,1.1240918138,0.6051286103,4.6300767969,2.0061322167,0.4948829581,1.0551933612,0.7413467674,4.6304378055,1.8138480096,0.2677381043,0.000252697204885,181,57,47,39,54,197,False,1
22,1.0684963219,0.5874324826,4.6287909336,1.9020195083,0.4407964910,1.1525791032,0.6570103589,4.6343295279,2.0423540615,0.4400170931,0.000263335029626,195,45,55,43,40,183,False,2
23,0.9325477963,0.4616825718,4.6239898344,1.6804225174,0.3411551660,0.8450913032,0.5321659031,4.6206283297,1.4773162331,0.1128810749,0.000272793598879,170,49,56,53,50,208,True,0
24,0.9834915567,0.4957817714,4.6262565744,1.7686703987,0.3600825161,1.2378876357,0.7494385095,4.6387158621,2.1759998639,0.5210002725,0.000280968994381,197,50,36,54,41,181,False,1
25,1.0626186400,0.5512178297,4.6294832886,1.9047501813,0.4789836859,0.8903989525,0.6268520531,4.6224776313,1.5300570908,0.1491153238,0.000287771395688,177,45,51,54,51,201,False,2
26,1.0858896529,0.5590482528,4.6286670796,1.9481599709,0.4849725736,0.8810463684,0.5265348803,4.6233186313,1.5514787844,0.1519302820,0.000293126067003,178,53,42,55,50,200,False,3
27,0.9198029256,0.4739476600,4.6229764267,1.6500267957,0.3094276127,0.8159891248,0.5123002927,4.6194141842,1.4270581291,0.0878096434,0.000296974178272,203,33,46,42,54,175,True,0
28,0.9872974832,0.4822222478,4.6266188193,1.7817060222,0.3596607325,0.8785827035,0.5234988667,4.6237256186,1.5477658624,0.1436204321,0.000299273451532,177,44,54,54,49,201,False,1
29,0.9726827356,0.4851858285,4.6256056816,1.7512912113,0.3858141297,0.8241257577,0.4929381268,4.6207467125,1.4510762555,0.1091806441,0.000299999737735,179,54,51,40,54,199,False,2
30,0.9043494353,0.4236654061,4.6236223645,1.6392326595,0.3264257443,0.8941637221,0.5751703762,4.6236108962,1.5582592953,0.1502016310,0.000299836114086,190,40,51,50,47,188,False,3
31,0.9178355084,0.4188018124,4.6239622510,1.6681503360,0.3188257456,0.8402669333,0.4693641805,4.6208036877,1.4927881820,0.0994491969,0.000299370741653,202,46,50,38,42,176,False,4
32,0.9673698554,0.4537754286,4.6243586616,1.7532295443,0.3670375927,0.9562754262,0.5949317132,4.6279458409,1.6745781705,0.2008110967,0.000298604557633,194,53,51,35,45,184,False,5
33,0.9011271498,0.4322948267,4.6221997624,1.6293363943,0.3184584415,1.1028799812,0.8063085664,4.6324247315,1.8832365218,0.3440679790,0.000297539105019,180,62,45,46,45,198,False,6
34,0.9645872920,0.4258981491,4.6268434802,1.7588152829,0.3862569815,0.8247309009,0.4342485201,4.6201869374,1.4757623911,0.1047118144,0.000296176529491,196,49,40,57,36,182,False,7
35,1.0789078783,0.5349860398,4.6302876548,1.9438213539,0.4736945284,0.8223443065,0.6080902633,4.6178591501,1.4014524891,0.0656522698,0.000294519575094,196,44,44,36,58,182,False,8
36,0.9688743359,0.4687274056,4.6259671242,1.7502576327,0.3701732925,1.2439323868,0.8021564995,4.6386220750,2.1670021716,0.5206032245,0.000292571578714,185,61,50,45,37,193,False,9
37,0.9405883037,0.4345598981,4.6248889550,1.7073526931,0.3202041995,1.0399334590,0.6360353623,4.6303176290,1.8254527739,0.2580011298,0.000290336463357,180,51,48,52,47,198,False,10
