epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
11,3.8657009586,1.0074664938,4.6508027979,2.8902212613,0.7739863796,4.2774550667,1.0081744519,4.6512537003,3.0300949456,1.0457253719,0.000111652676554,294,74,77,77,74,302,False,3
12,3.9061311555,1.0156679377,4.6502451577,2.8948226759,0.8081748930,4.1327892403,1.0198023900,4.6486539036,2.9162996992,1.0125290341,0.000126229088647,274,80,87,83,72,322,False,4
13,3.8257869970,1.0225429735,4.6497596894,2.8427675650,0.7785107905,3.7616726237,1.0270809585,4.6463352922,2.6782495016,0.8780068562,0.000141132249543,323,62,68,70,73,273,True,0
14,4.0035623640,1.0275715185,4.6505878276,2.9410153811,0.8570326373,4.0353308157,1.0107142887,4.6492240584,2.8623983148,0.9707897220,0.000156198590517,324,66,79,53,74,272,False,1
15,3.8478003988,1.0137545470,4.6506541367,2.8666946424,0.7783548524,3.7824056489,1.0247727431,4.6478520492,2.7221518120,0.8552992979,0.000171262751874,277,83,90,84,62,319,False,2
16,3.9524077985,1.0163738936,4.6511694505,2.9315987481,0.8175342771,3.4570695673,1.0080875569,4.6450305914,2.5445283326,0.7109237460,0.000186159397838,289,74,82,75,76,307,True,0
17,3.7986783373,1.0320119370,4.6496287512,2.8249689941,0.7673069159,3.5378724073,1.0373295979,4.6441600044,2.5388057201,0.7916007630,0.00020072503119,296,74,77,69,80,300,False,1
18,3.7610805307,1.0214832681,4.6495807219,2.8078267014,0.7489572363,3.8911890426,1.0130232944,4.6474109253,2.7573143940,0.9312699724,0.000214799787717,302,63,77,79,75,294,False,2
19,3.9221888325,1.0151577596,4.6507206507,2.9201517713,0.7990055140,4.2025398093,1.0045472755,4.6501858575,2.9897294168,1.0119008615,0.000228229190798,293,78,86,76,63,303,False,3
20,3.8858508552,1.0338828900,4.6501500303,2.8869121315,0.7921622200,3.8649774991,1.0130268947,4.6474099593,2.7833610417,0.8790110922,0.000240865846846,290,87,64,83,72,306,False,4
21,3.6043836094,1.0453490811,4.6479808244,2.6952770260,0.7000368364,3.6940798636,1.0375885406,4.6434701139,2.5850222637,0.9015399744,0.000252571063021,307,73,76,77,63,289,False,5
22,3.4386812056,1.0768006932,4.6451300775,2.5875063743,0.6358147072,3.0457069038,1.0536292791,4.6385941258,2.1968684940,0.6381126503,0.000263216369444,294,64,67,87,84,302,True,0
23,3.2648566617,1.1116885291,4.6409297181,2.4175904293,0.6249285088,2.8671396769,1.0585982165,4.6343246559,2.0535613252,0.6018587947,0.000272684929211,289,60,73,89,85,307,True,0
24,3.6981586226,1.0403968952,4.6448289052,2.7003762322,0.7897029597,3.1046132391,1.0194486643,4.6379305480,2.2058115780,0.6949118794,0.000280872820727,292,69,84,70,81,304,False,1
25,3.1691518870,1.0653159470,4.6386031880,2.3492790405,0.6068096193,2.6903388996,1.0640625071,4.6326396310,1.9546442063,0.5228821542,0.000287690178294,299,87,70,76,64,297,True,0
26,2.8531537200,1.0514443337,4.6356126926,2.1670197961,0.4758450953,3.0882141869,0.8799231130,4.6380100746,2.1944875531,0.7177420394,0.000293062178424,283,83,79,80,71,313,False,1
27,2.8587905065,1.0453964412,4.6352044976,2.1588622420,0.4908490161,3.0547575889,0.8473747380,4.6369511183,2.1812526437,0.7040300005,0.00029692986106,286,85,81,69,75,310,False,2
28,3.3380630496,1.0182587076,4.6403276488,2.4796905390,0.6547206998,2.9952305726,1.0047581273,4.6385206433,2.2160305141,0.5782483584,0.00029925077669,302,77,70,67,80,294,False,3
29,3.0425098118,0.9620564288,4.6381731193,2.2977235621,0.5523749590,3.0829207990,0.9399126861,4.6364963148,2.1962529808,0.6986854990,0.000299999895385,294,70,78,75,79,302,False,4
30,2.9550869065,0.9575568958,4.6378671467,2.2445944364,0.5189810659,2.8148482094,0.9342897573,4.6346283083,2.0411475479,0.5868427959,0.000299840907969,307,68,67,77,77,289,False,5
31,2.9743777602,0.9687461193,4.6377165558,2.2520187429,0.5286097795,3.1263683616,0.7603155506,4.6383316734,2.2314954485,0.7428099010,0.000299380162113,329,76,68,63,60,267,False,6
32,2.5725798703,0.9354562567,4.6318203459,1.9986639391,0.3868247271,2.4431885713,1.0895138468,4.6275041692,1.8059802845,0.4193055862,0.0002986185857,303,84,72,73,64,293,True,0
33,2.8128303377,0.9518102551,4.6351951977,2.1357938411,0.4866744308,2.4756031718,0.9520807065,4.6301550989,1.8178096313,0.4673773163,0.000297557712442,302,71,67,87,69,294,False,1
34,2.5854017623,0.9361382283,4.6314631020,2.0057713841,0.3924026903,2.3679558735,1.0045621550,4.6280357745,1.7517807050,0.4152627463,0.000296199678797,309,73,58,83,73,287,True,0
35,2.7473824952,0.8241829764,4.6351788956,2.1193453914,0.4632004957,2.6798522906,0.6902934506,4.6323495778,1.9457371854,0.5960563878,0.000294547219663,276,82,74,87,77,320,False,1
36,2.4119261751,0.8526057889,4.6290279907,1.8960397916,0.3453652291,2.4676363530,0.8353609752,4.6292618157,1.8236001838,0.4769640449,0.000292603662875,294,74,80,73,75,302,False,2
37,2.3795064128,0.9070519085,4.6281325993,1.8840462369,0.3140497874,2.5300091706,0.8807558851,4.6306231610,1.8747776298,0.4790803353,0.000290372922495,298,92,69,70,67,298,False,3
38,2.5464517894,0.8873762988,4.6301273500,1.9611557666,0.4078207830,2.2681462115,0.9665574981,4.6252450510,1.6983736986,0.3764610275,0.00028785949094,303,69,72,84,68,293,True,0
39,2.6243217447,0.9722225554,4.6312038498,2.0186887667,0.4111884510,2.3103065955,1.0206196014,4.6264629983,1.7155181742,0.3906644532,0.000285068429924,285,86,65,90,70,311,False,1
40,2.5291849111,0.9896854514,4.6304058037,1.9552693655,0.3759784965,2.2126085170,0.9739732882,4.6251874589,1.6475826223,0.3702312214,0.000282005360274,311,62,66,71,86,285,True,0
41,2.3349554283,0.9200650922,4.6274161115,1.8464966124,0.3044458409,2.2048950195,0.9729970895,4.6247194897,1.6416079131,0.3686877047,0.000278676450605,284,58,74,92,88,312,True,0
42,2.3422093311,0.9176650807,4.6264025445,1.8242600412,0.3344162910,2.1417403376,0.9768114136,4.6225497939,1.5920693286,0.3543087863,0.000275088404897,296,77,68,76,79,300,True,0
43,2.3326349866,0.9072868324,4.6271654551,1.8389644159,0.3122132000,2.1456879176,0.9636925211,4.6224251413,1.5948473122,0.3581021290,0.000271248448997,308,61,78,69,80,288,False,1
44,2.1886096929,0.8797094490,4.6232249977,1.7536711805,0.2589966243,2.4186313152,0.8686923547,4.6279489034,1.7901286181,0.4547641982,0.000267164316065,296,74,68,77,81,300,False,2
45,2.4376415342,0.8895840249,4.6270759378,1.9035528234,0.3561718976,2.0627036497,1.0356828686,4.6209909451,1.5388042044,0.3167628785,0.000262844231001,283,87,65,90,71,313,True,0
46,2.3522740162,0.9222659705,4.6265426546,1.8483136988,0.3195071094,2.3521630640,0.6724823040,4.6266779342,1.7354162064,0.4822503658,0.000258296893882,294,78,63,79,82,302,False,1
47,2.2833042337,0.8304991086,4.6243488581,1.7989280288,0.3182763527,1.9719170069,1.0196552726,4.6185857104,1.4943621546,0.2736238043,0.00025353146244,304,55,77,80,80,292,True,0
48,2.2939120667,0.9595157164,4.6250976268,1.7981292577,0.3038796754,1.8742392992,1.2000522474,4.6148162074,1.4114266185,0.2228021782,0.000248557533618,292,80,79,67,78,304,True,0
49,2.2121086489,0.9284721529,4.6224797716,1.7432241728,0.2831900217,1.8818131871,1.1526075896,4.6151396764,1.4256485190,0.2256430773,0.000243385124249,293,72,78,77,76,303,False,1
50,2.1252726020,0.8950406513,4.6207781990,1.6798968267,0.2663676031,1.8112204880,1.1686620650,4.6142925163,1.3762057958,0.2012821904,0.000238024650876,290,86,67,73,80,306,True,0
51,2.0770444822,0.8899417324,4.6206552582,1.6598216863,0.2392344806,1.8093003344,0.9140220942,4.6148005337,1.3929683837,0.2335274663,0.000232486908778,299,73,74,78,72,297,True,0
52,2.1473030020,0.8790692075,4.6225127086,1.6997605450,0.2717286385,1.7300573169,0.9595257632,4.6137619266,1.3500100312,0.1881421161,0.000226783050232,302,84,85,61,64,294,True,0
53,2.0633642001,0.9181219435,4.6184490639,1.6437525629,0.2359872427,1.6987854660,1.1035663555,4.6118986947,1.3153583075,0.1627138577,0.00022092456205,288,66,84,73,85,308,True,0
54,1.8276612183,0.8792457945,4.6119288150,1.4835027768,0.1683093271,1.6726277246,1.2449937703,4.6082150657,1.2889794111,0.1346495368,0.000214923242447,290,85,75,65,81,306,True,0
55,1.8962676813,0.8617527037,4.6147557233,1.5422317622,0.1816853626,1.7017443691,0.9846077708,4.6113518987,1.3246467857,0.1801760208,0.000208791177283,306,72,72,76,70,290,False,1
56,1.8061137503,0.8012482608,4.6108479756,1.4707888165,0.1750753150,1.6824448171,1.1745684426,4.6099178884,1.3060819901,0.1414491429,0.000202540715719,294,76,67,82,77,302,False,2
57,2.2937007238,0.8916063237,4.6235405647,1.8194435635,0.2959359076,2.0727389416,0.8554311557,4.6226730285,1.5709155798,0.3307371540,0.000196184445355,303,86,74,69,64,293,False,3
58,2.2000750663,0.9407532183,4.6222561382,1.7299121018,0.2820123354,1.6798602374,1.1979319043,4.6090283208,1.2901464422,0.1501274360,0.000189735166872,283,86,82,74,71,313,False,4
59,2.0854879002,0.9128047268,4.6201586883,1.6605154020,0.2424115484,1.8678989472,0.8302970784,4.6165779349,1.4255179987,0.2763215328,0.00018320586826,302,65,85,59,85,294,False,5
60,2.0701372391,0.9072442239,4.6204774396,1.6587799507,0.2299084552,1.6719146425,1.0966713661,4.6111620123,1.2866373852,0.1659429274,0.000176609698657,307,81,58,85,65,289,True,0
61,1.9366070440,0.9104380992,4.6156945645,1.5648743970,0.1896450049,1.7380673731,0.9968992054,4.6127897424,1.3257094792,0.2129781211,0.00016995994187,288,85,68,81,74,308,False,1
62,1.7966836851,0.8564715369,4.6138240731,1.4854068484,0.1399824858,1.7039776096,0.8684394994,4.6144461198,1.3295807420,0.2007089834,0.000163269989625,291,80,61,84,80,305,False,2
63,1.9063114704,0.8238375555,4.6146294191,1.5467361188,0.1948078480,1.6815015403,0.9979384998,4.6128120608,1.3026532291,0.1792606441,0.000156553314595,274,87,76,78,81,322,False,3
64,1.8422457164,0.8222254899,4.6134733898,1.5012995853,0.1765010326,1.6436625920,0.9194353649,4.6116427261,1.2905580967,0.1692173481,0.000149823443269,277,81,83,85,70,319,True,0
65,1.7968693748,0.7860453249,4.6132858040,1.4859400436,0.1537202870,1.7030357974,0.9689523508,4.6122566260,1.3175639038,0.1916814417,0.000143093928714,288,75,76,71,86,308,False,1
66,1.6726522582,0.7394790289,4.6098775352,1.4004925921,0.1242638885,1.8114667001,1.0625192902,4.6132134215,1.3928264163,0.2061364307,0.000136378323276,308,80,64,75,69,288,False,2
67,1.8833745998,0.7568368084,4.6123205511,1.5218335062,0.2101737255,1.6418655414,0.9798134240,4.6111019803,1.2856120723,0.1602908201,0.00012969015129,300,86,67,79,64,296,True,0
68,1.7583876360,0.7944347050,4.6100361363,1.4441574180,0.1553432269,1.6122226235,0.9677655325,4.6103288044,1.2726652700,0.1460042072,0.000123042881845,284,85,76,82,69,312,True,0
69,1.7287267487,0.7769849580,4.6107767764,1.4282497760,0.1450799702,1.6922708363,1.0435067508,4.6111163783,1.3102815198,0.1732879684,0.000116449901657,310,70,73,69,74,286,False,1
70,1.7392814815,0.7524076332,4.6101819717,1.4431773952,0.1456225779,1.6227244402,0.9619154605,4.6099988454,1.2805690316,0.1497723165,0.00010992448811,277,80,83,83,73,319,False,2
71,1.8521948213,0.7531839065,4.6117161456,1.5158080743,0.1857499934,1.5810486728,0.8532314192,4.6103765314,1.2766920529,0.1337103461,0.000103479782519,299,83,63,73,78,297,True,0
72,1.6214221468,0.7195240843,4.6072735882,1.3644603803,0.1130569600,1.6791286515,0.7818665861,4.6128351224,1.3384306013,0.1843246232,9.71287636631e-05,314,58,76,100,48,282,False,1
73,1.7514318620,0.7569403456,4.6093483483,1.4519964905,0.1480473248,1.6111101779,0.9937411160,4.6105357207,1.2705106921,0.1418513009,9.08842216495e-05,301,81,77,68,69,295,False,2
74,1.5504521316,0.7148104890,4.6057807231,1.3214940033,0.0859960135,1.5733282783,0.9052321245,4.6100017188,1.2756150651,0.1166667677,8.47587321545e-05,314,82,68,71,61,282,True,0
75,1.6486729159,0.7439454682,4.6093097885,1.3863701876,0.1135136278,1.5847345451,0.8874443150,4.6106976162,1.2733890159,0.1338566605,7.87646310988e-05,304,55,71,83,83,292,False,1
76,1.4568418896,0.6757884842,4.6025589328,1.2558639634,0.0658202156,1.5939959427,1.0157079960,4.6097331481,1.2690987819,0.1217555420,7.29139898042e-05,287,70,84,73,82,309,False,2
77,1.6552900404,0.6953996716,4.6079486136,1.3958165790,0.1203935311,1.7466757112,0.6673558656,4.6154935205,1.3880354692,0.2251690444,6.72185906836e-05,297,74,81,69,75,299,False,3
78,1.5394071701,0.6786675285,4.6041221907,1.3099758969,0.0936977813,1.5942159984,1.0118172370,4.6085473098,1.2662935659,0.1255589864,6.1689903513e-05,299,76,76,64,81,297,False,4
79,1.6531678222,0.7188007144,4.6082712596,1.3863227063,0.1230850132,1.7193135627,0.7939701467,4.6142235669,1.3709414253,0.1895780309,5.63390623324e-05,307,62,79,70,78,289,False,5
80,1.6345001771,0.7123050138,4.6064524811,1.3626436467,0.1293955271,1.5728792107,1.0457813198,4.6090092349,1.2474325864,0.1162903800,5.1176843024e-05,283,74,65,92,82,313,True,0
81,1.4661096566,0.6769653335,4.6034483430,1.2635478413,0.0671687595,1.6700607647,0.7671729032,4.6128928383,1.3422761753,0.1743499634,4.62136416104e-05,291,73,93,66,73,305,False,1
82,1.6513134185,0.7091124778,4.6076815816,1.3850537467,0.1244371989,1.6526145502,0.7521963290,4.6128434330,1.3261152986,0.1760600318,4.14594533188e-05,294,86,85,60,71,302,False,2
83,1.6163294523,0.7063778823,4.6063176866,1.3700877412,0.1049661407,1.6015975119,0.8299968428,4.6108131099,1.2954528177,0.1401452847,3.69238524516e-05,310,68,85,74,59,286,False,3
84,1.4834429082,0.6733718718,4.6030641242,1.2686008655,0.0801676497,1.6051052933,0.8262517158,4.6104790762,1.2992537672,0.1406012327,3.26159731055e-05,301,87,65,68,75,295,False,4
85,1.4667151630,0.6739891347,4.6043447072,1.2646857748,0.0672315597,1.6126507366,0.8624646431,4.6103360932,1.3077976657,0.1323601332,2.8544490776e-05,300,63,86,80,67,296,False,5
86,1.4868416434,0.6846606775,4.6034505831,1.2761700953,0.0737394131,1.5979097772,0.8257669845,4.6102934998,1.3015323305,0.1312240143,2.47176048869e-05,294,75,71,69,87,302,False,6
87,1.4792599374,0.6514061147,4.6034123017,1.2706012758,0.0783774402,1.5993913428,0.7928723546,4.6103499214,1.3081869026,0.1326299882,2.11430222769e-05,283,69,82,75,87,313,False,7
88,1.4250823339,0.6585322506,4.6027806781,1.2332229678,0.0601528962,1.5820697809,0.7710373417,4.6102122703,1.2949200853,0.1329422148,1.78279416797e-05,290,79,74,69,84,306,False,8
89,1.4233769466,0.6552972934,4.6020536039,1.2325957742,0.0597216648,1.5707985318,0.7627723883,4.6100298770,1.2891320052,0.1291119807,1.47790392265e-05,289,87,80,64,76,307,True,0
90,1.3927175967,0.6373541675,4.6014669182,1.2198029477,0.0454438095,1.5945784473,0.7926374937,4.6100267497,1.3050699497,0.1309809957,1.20024550011e-05,307,79,83,59,68,289,False,1
91,1.5553160962,0.6633974570,4.6066651184,1.3205316627,0.1021049266,1.5547536875,0.7506711065,4.6099799453,1.2828196581,0.1217997767,9.50378067455e-06,330,61,69,72,64,266,True,0
92,1.4543018949,0.6601639674,4.6027452994,1.2520771099,0.0701919857,1.5634232233,0.7882747232,4.6095701688,1.2863429707,0.1194253822,7.28804824443e-06,304,62,62,89,79,292,False,1
93,1.5959246023,0.6832860308,4.6075836028,1.3487102721,0.1105571517,1.5921812042,0.8009432090,4.6099580728,1.2999199412,0.1320725928,5.35971990098e-06,276,73,80,88,79,320,False,2
94,1.4252182133,0.6542793840,4.6032691930,1.2447487660,0.0496135654,1.5552198035,0.7697242607,4.6096216796,1.2790741657,0.1222007798,3.72267904086e-06,292,75,80,68,81,304,False,3
95,1.4273527317,0.6461102634,4.6046905358,1.2387342669,0.0593964447,1.5754294736,0.7653780618,4.6099950060,1.2974315804,0.1249222888,2.38022244651e-06,280,80,80,83,73,316,False,4
96,1.4831594797,0.6466472545,4.6037020203,1.2743312608,0.0794987578,1.5670834486,0.7696265091,4.6099033541,1.2893497882,0.1238083306,1.33505364683e-06,315,88,71,58,64,281,False,5
97,1.4115610403,0.6470960939,4.6015462651,1.2308097294,0.0513320935,1.5788988897,0.7636636124,4.6102439769,1.3000783533,0.1260878774,5.89277472715e-07,303,77,72,64,80,293,False,6
98,1.5085495198,0.6712166463,4.6056918394,1.2977642837,0.0765419075,1.5575698304,0.7195962373,4.6104357274,1.2786718266,0.1349787322,1.44395818115e-07,286,75,81,75,79,310,False,7
99,1.4493367504,0.6548082268,4.6028644767,1.2537335221,0.0646415599,1.5752398054,0.7836460216,4.6099250533,1.2914995342,0.1270110991,1.304615479e-09,317,52,61,87,79,279,False,8
