evaluation_run,checkpoint,dataset,protocol,aggregation,split_begin,split_end,number_of_recordings,number_of_measurements,mae_bpm,mae_standard_error_bpm,recording_macro_rmse_bpm,accuracy_within_5_bpm_percent,completion_status
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,5.535686274509804,0.4786832067039951,8.36978832847995,76.00976892729663,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.541120256696429,0.42933271891314406,6.23960274255833,77.62906309751433,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,COHFACE,Official,recording,0.0,1.0,160,160,3.142439243924393,0.48763691587777835,3.142439243924393,85.625,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,9.047099562348686,0.6159714942164929,12.393062438342003,61.86605192914341,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,7.107264927455357,0.5498748554434986,9.327695722922346,65.30864197530865,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,PURE,Official,recording,0.0,1.0,59,59,5.4829211734732795,2.0645791210543054,5.4829211734732795,89.83050847457628,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,PURE,Old,window_to_recording,0.0,1.0,59,3576,5.339310674806799,1.5078781924385392,8.06074975223399,85.96196868008948,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,PURE,PRISM,window_to_recording,0.0,1.0,59,374,4.996972626693023,1.3900491814890779,6.987674281563465,85.29411764705883,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,TokyoTech,Official,recording,0.0,1.0,9,9,4.3804380438043795,3.311161827650809,4.3804380438043795,88.88888888888889,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,6.708086785009862,3.2639055002584825,8.894388588461872,76.06837606837607,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,5.478802849264706,3.0158723509508434,7.21236263227281,78.43137254901961,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.605760576057604,1.2695603926557744,7.605760576057604,60.0,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,16.379388560157796,1.307690858089006,21.272045569573187,41.32149901380671,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,14.924065085018384,1.234850682539974,19.11032835810195,39.6078431372549,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.6600660066006662,0.22092931327507362,0.6600660066006662,100.0,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,1.9976703275804688,1.0981260333618426,4.063971214571841,94.56740442655935,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,1.4567057291666667,0.7069319292370898,2.6984103145506007,96.15384615384616,PASSED
