epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,offline_selected,is_best,epochs_without_improvement
55,0.0668372637,0.2906875326,4.6102260743,1.4514740761,0.0869975641,0.0551011302,0.2368197592,4.6032653536,1.1852679887,0.0773717885,0.000208791177283,596,0,False,4
56,0.0677512909,0.2911989814,4.6113909395,1.4477695331,0.0951149307,0.0553291928,0.2415864040,4.6035517593,1.1802726868,0.0701191011,0.000202540715719,596,0,False,5
57,0.0621516984,0.2802366015,4.6067879056,1.3329669565,0.0610437402,0.0528716028,0.2325186590,4.6026861513,1.1713372275,0.0636787051,0.000196184445355,596,0,True,0
58,0.0601696719,0.2699012112,4.6076742755,1.3867616445,0.0618942719,0.0685681009,0.3069299719,4.6027712760,1.2096133495,0.0718210473,0.000189735166872,596,0,False,1
59,0.0612036119,0.2771201555,4.6078825541,1.3365816222,0.0577957950,0.0611150212,0.2730649570,4.6026332533,1.2158644246,0.0650202984,0.00018320586826,596,0,False,2
60,0.0612277679,0.2725775154,4.6099730434,1.4256157043,0.0671226261,0.0523658907,0.2300260564,4.6022536724,1.1670256737,0.0636067848,0.000176609698657,596,0,True,0
61,0.0556318690,0.2589756406,4.6066189452,1.2886885605,0.0383673994,0.0520390330,0.2276715601,4.6025108672,1.1697505968,0.0650472011,0.00016995994187,596,0,True,0
62,0.0574175940,0.2592681443,4.6086731821,1.3749093993,0.0556396322,0.0615518075,0.2748898436,4.6028613920,1.1754233427,0.0657383657,0.000163269989625,596,0,False,1
63,0.0570766136,0.2648726694,4.6072613633,1.3062509898,0.0410208043,0.0514868626,0.2233660701,4.6029499042,1.1552787942,0.0681364710,0.000156553314595,596,0,True,0
64,0.0563634660,0.2566337361,4.6076498608,1.3397623629,0.0503671725,0.0511985720,0.2193647484,4.6032737819,1.1675818508,0.0732562069,0.000149823443269,596,0,True,0
65,0.0528206964,0.2453447609,4.6070134912,1.2764200476,0.0375174335,0.0545373036,0.2393195031,4.6030906826,1.1790616752,0.0667340178,0.000143093928714,596,0,False,1
66,0.0540372544,0.2462895032,4.6067381545,1.3259608178,0.0477935202,0.0503278267,0.2185222358,4.6025428772,1.1704473186,0.0662338098,0.000136378323276,596,0,True,0
67,0.0538845913,0.2488239461,4.6098120261,1.3515001543,0.0411980117,0.0486053078,0.2082829030,4.6028651758,1.1737699656,0.0694872691,0.00012969015129,596,0,True,0
68,0.0540890792,0.2474835779,4.6090641982,1.3282128572,0.0459236243,0.0529922703,0.2361425396,4.6017879325,1.1635933108,0.0576376063,0.000123042881845,596,0,False,1
69,0.0548462441,0.2442629227,4.6096068037,1.3827256588,0.0599365924,0.0511848678,0.2198255888,4.6029121721,1.1620625977,0.0721975101,0.000116449901657,596,0,False,2
70,0.0493664761,0.2327784952,4.6066002110,1.2999966865,0.0281077543,0.0521783271,0.2292134717,4.6022883267,1.1666165226,0.0633563307,0.00010992448811,596,0,False,3
71,0.0532081996,0.2378395431,4.6091427451,1.3556639052,0.0564029084,0.0516665258,0.2243036376,4.6029899523,1.1510686333,0.0680579733,0.000103479782519,596,0,False,4
72,0.0507298987,0.2355569370,4.6082163753,1.3154916763,0.0361851004,0.0508786812,0.2242574847,4.6022534618,1.1619486306,0.0602718334,9.71287636631e-05,596,0,False,5
73,0.0534541907,0.2386549577,4.6094457063,1.3944294349,0.0572319829,0.0487854488,0.2086954349,4.6031113848,1.1627843357,0.0704636432,9.08842216495e-05,596,0,False,6
74,0.0501835932,0.2281227298,4.6079825971,1.3445903655,0.0455904691,0.0480203375,0.2023230272,4.6036029667,1.1739371001,0.0755572904,8.47587321545e-05,596,0,True,0
75,0.0459016948,0.2198489357,4.6047141696,1.2357878573,0.0193190638,0.0468175123,0.1962409304,4.6034520756,1.1672796723,0.0756932594,7.87646310988e-05,596,0,True,0
76,0.0498515460,0.2272064566,4.6101763232,1.3503132611,0.0441025312,0.0471892420,0.2005748933,4.6029668597,1.1695857629,0.0707426359,7.29139898042e-05,596,0,False,1
77,0.0475473314,0.2225197168,4.6065390286,1.3277741343,0.0304338833,0.0486545424,0.2097528292,4.6026309930,1.1788444279,0.0670397670,6.72185906836e-05,596,0,False,2
78,0.0476588580,0.2206853600,4.6081173788,1.3428161752,0.0352178518,0.0485127655,0.2074284939,4.6035188885,1.1677678119,0.0702706789,6.1689903513e-05,596,0,False,3
79,0.0468499460,0.2168629041,4.6071708346,1.2891501756,0.0347736435,0.0462749430,0.1939339475,4.6036063293,1.1715492529,0.0748815456,5.63390623324e-05,596,0,True,0
80,0.0472925593,0.2214623802,4.6077775635,1.3187850610,0.0300008193,0.0471481692,0.1982612236,4.6035181083,1.1629991980,0.0749592392,5.1176843024e-05,596,0,False,1
81,0.0461632583,0.2123212666,4.6074561177,1.3058123141,0.0369900371,0.0459320003,0.1919870129,4.6034149195,1.1682143358,0.0753459696,4.62136416104e-05,596,0,True,0
82,0.0446867519,0.2095436401,4.6070537055,1.2861984528,0.0277802247,0.0471172615,0.2000192549,4.6030400326,1.1656301695,0.0711340776,4.14594533188e-05,596,0,False,1
83,0.0450908547,0.2145086209,4.6060703169,1.2546594575,0.0218912947,0.0472362211,0.2002995531,4.6032928553,1.1656983487,0.0717630767,3.69238524516e-05,596,0,False,2
84,0.0484041882,0.2153488498,4.6094631925,1.3504129992,0.0533441805,0.0470483889,0.1987211782,4.6032220110,1.1657364283,0.0730415324,3.26159731055e-05,596,0,False,3
85,0.0467481910,0.2124313155,4.6086832821,1.3427682587,0.0426192643,0.0481538615,0.2054825077,4.6031255908,1.1622128293,0.0705735864,2.8544490776e-05,596,0,False,4
86,0.0431043003,0.2043516306,4.6057254452,1.2612696910,0.0223397269,0.0455455361,0.1914678013,4.6031275724,1.1605600382,0.0725197415,2.47176048869e-05,596,0,True,0
87,0.0441130245,0.2008459393,4.6067528341,1.3082297600,0.0394383536,0.0458574583,0.1940196193,4.6031673605,1.1608455886,0.0705353442,2.11430222769e-05,596,0,False,1
88,0.0477549829,0.2114500218,4.6093799028,1.3718770718,0.0546497722,0.0474434719,0.2018874351,4.6031961751,1.1617310450,0.0706598435,1.78279416797e-05,596,0,False,2
89,0.0454466064,0.2073005090,4.6088230786,1.3420605059,0.0398650464,0.0454079014,0.1888600779,4.6035345684,1.1600251825,0.0763588765,1.47790392265e-05,596,0,True,0
90,0.0453718232,0.2041150878,4.6077748433,1.3411533369,0.0454880459,0.0470508511,0.1986810389,4.6032938028,1.1630513134,0.0731464289,1.20024550011e-05,596,0,False,1
91,0.0481614943,0.2115245293,4.6109950942,1.4257099484,0.0585658671,0.0482072356,0.2057921883,4.6030643946,1.1562637106,0.0704879749,9.50378067455e-06,596,0,False,2
92,0.0418865568,0.1987465619,4.6070962368,1.2723235908,0.0213724383,0.0469814742,0.1983788819,4.6032512219,1.1548835078,0.0730569761,7.28804824443e-06,596,0,False,3
93,0.0467832917,0.2115132558,4.6075798553,1.3132007954,0.0448063801,0.0464028698,0.1966965570,4.6029992537,1.1561852500,0.0706355881,5.35971990098e-06,596,0,False,4
94,0.0467049576,0.2075144313,4.6094385474,1.3638670468,0.0520206981,0.0478655583,0.2045589974,4.6029797282,1.1540018761,0.0695375850,3.72267904086e-06,596,0,False,5
95,0.0459215520,0.2062429198,4.6101552368,1.3778718622,0.0467296861,0.0467325232,0.1996471617,4.6029446094,1.1557351722,0.0680309268,2.38022244651e-06,596,0,False,6
96,0.0448446685,0.2053434030,4.6101954991,1.3583816754,0.0377598680,0.0478739775,0.2050713018,4.6028605746,1.1577710502,0.0685971616,1.33505364683e-06,596,0,False,7
97,0.0462708401,0.2148746559,4.6095988766,1.3493686498,0.0329590883,0.0466868199,0.1986721125,4.6030244022,1.1552778846,0.0695239768,5.89277472715e-07,596,0,False,8
98,0.0419538752,0.1999795785,4.6051401132,1.2562284902,0.0195795986,0.0469414426,0.1998861898,4.6030253869,1.1561850271,0.0696420328,1.44395818115e-07,596,0,False,9
99,0.0428446581,0.2006934868,4.6070156225,1.3043208970,0.0270595956,0.0455935664,0.1923583365,4.6031542815,1.1605129544,0.0712189866,1.304615479e-09,596,0,False,10
