epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
60,0.1922055687,0.3069651763,4.6052591593,1.3081252823,0.0904204929,0.1689066028,0.2463795071,4.6050236752,1.1963070647,0.0928960754,0.000176609698657,274,74,85,77,86,322,False,9
61,0.1771261140,0.2951747869,4.6004814110,1.1809115282,0.0489917826,0.1632917806,0.2167829894,4.6044773870,1.1993518239,0.0913270207,0.00016995994187,286,92,76,75,67,310,True,0
62,0.1819093185,0.2918906217,4.6021078897,1.2353119402,0.0638354437,0.1727830810,0.2585755478,4.6053921960,1.2106796286,0.1026888748,0.000163269989625,302,76,78,62,78,294,False,1
63,0.1752346370,0.2898898921,4.5995994798,1.1725665035,0.0440670454,0.1612766650,0.2010337132,4.6061425271,1.2106991480,0.1093062143,0.000156553314595,283,73,81,77,82,313,True,0
64,0.1763424068,0.2850361736,4.6001900058,1.1933516624,0.0590510269,0.1609779877,0.2143156627,4.6046734909,1.1811484787,0.0892623218,0.000149823443269,302,67,62,84,81,294,True,0
65,0.1723355638,0.2848291561,4.5997401596,1.1536972739,0.0404096207,0.1642091388,0.2214731601,4.6047697191,1.1991450136,0.0954354066,0.000143093928714,286,97,63,83,67,310,False,1
66,0.1719444630,0.2792843964,4.5987978462,1.1608758133,0.0526683524,0.1652147751,0.2109568880,4.6052797429,1.2302339418,0.1201835580,0.000136378323276,283,89,68,64,92,313,False,2
67,0.1766263725,0.2818962878,4.6020335639,1.2024711050,0.0547460070,0.1634186619,0.2051091092,4.6054017575,1.2239683959,0.1108642999,0.00012969015129,304,68,81,66,77,292,False,3
68,0.1769701080,0.2881841412,4.6011315480,1.1933327857,0.0577442106,0.1636999259,0.2191937436,4.6044484485,1.1986117704,0.0866447142,0.000123042881845,288,91,66,82,69,308,False,4
69,0.1798357924,0.2839273890,4.6024323342,1.2305031263,0.0695505620,0.1633717255,0.2082793788,4.6054182362,1.2171584615,0.1069986145,0.000116449901657,319,71,72,75,59,277,False,5
70,0.1675003171,0.2736927011,4.5974169642,1.1276177104,0.0308937945,0.1637470385,0.2158482381,4.6058850412,1.2057739187,0.1026572750,0.00010992448811,290,69,82,78,77,306,False,6
71,0.1742421497,0.2722537191,4.6017240454,1.1979139995,0.0613469799,0.1637391740,0.2183945194,4.6057390052,1.2006027188,0.1015569279,0.000103479782519,301,68,78,80,69,295,False,7
72,0.1696274552,0.2707599640,4.5993593043,1.1547545763,0.0460184362,0.1636524437,0.2197583819,4.6039945491,1.1970076127,0.0907284257,9.71287636631e-05,294,72,63,79,88,302,False,8
73,0.1763881789,0.2774439971,4.6003750219,1.2089937509,0.0568580157,0.1606612556,0.2026286704,4.6059131746,1.2013551833,0.1024768242,9.08842216495e-05,303,67,76,68,82,293,True,0
74,0.1679876683,0.2670026314,4.5978474073,1.1458714424,0.0360465565,0.1606333256,0.2081200122,4.6051026815,1.1900931984,0.0931185664,8.47587321545e-05,309,68,62,80,77,287,True,0
75,0.1592785781,0.2621653652,4.5934712455,1.0684550321,0.0193478772,0.1576186614,0.1938395090,4.6049747157,1.1885075577,0.0924908818,7.87646310988e-05,307,75,71,62,81,289,True,0
76,0.1691250273,0.2633545411,4.6012892499,1.1645411549,0.0414406144,0.1582739692,0.1998055908,4.6051723926,1.1831285063,0.0920990623,7.29139898042e-05,292,84,92,53,75,304,False,1
77,0.1674697495,0.2693342668,4.5963090250,1.1360289286,0.0310054370,0.1600066625,0.2004773665,4.6048109191,1.1991118177,0.0982528447,6.72185906836e-05,304,68,78,69,77,292,False,2
78,0.1691094206,0.2666322285,4.5992053275,1.1578297055,0.0366332761,0.1585623241,0.2036883974,4.6046603872,1.1782464315,0.0878334969,6.1689903513e-05,284,75,70,77,90,312,False,3
79,0.1634784193,0.2584591730,4.5972952491,1.1178658345,0.0290263322,0.1598749468,0.1996127849,4.6049317509,1.1995238577,0.0974078065,5.63390623324e-05,303,77,71,60,85,293,False,4
80,0.1656109337,0.2623430258,4.5969750673,1.1314232565,0.0397994557,0.1587045849,0.1955068986,4.6053765718,1.1960320210,0.0985480079,5.1176843024e-05,271,76,94,80,75,325,False,5
81,0.1634518049,0.2545193530,4.5979911145,1.1254793158,0.0349948127,0.1610137532,0.2012652033,4.6051102861,1.2076071888,0.1067823480,4.62136416104e-05,285,74,76,84,77,311,False,6
82,0.1602495060,0.2533685301,4.5967966534,1.0957579717,0.0254605690,0.1588919074,0.2065927226,4.6045778138,1.1757336143,0.0864142835,4.14594533188e-05,295,75,76,71,79,301,False,7
83,0.1575352770,0.2553748940,4.5942354842,1.0646029343,0.0222068770,0.1568524483,0.1891192062,4.6054037268,1.1902860527,0.1041403112,3.69238524516e-05,312,71,69,76,68,284,True,0
84,0.1686001741,0.2571807400,4.5999192359,1.1716402537,0.0528340804,0.1567010065,0.1967383335,4.6041700809,1.1735333963,0.0840385052,3.26159731055e-05,285,77,65,87,82,311,True,0
85,0.1645356607,0.2549250488,4.5982011597,1.1355064459,0.0366019804,0.1571693347,0.1964422561,4.6042531558,1.1788088114,0.0865078205,2.8544490776e-05,269,79,87,97,64,327,False,1
86,0.1570923496,0.2439762788,4.5945629978,1.0829709232,0.0202450385,0.1573612510,0.1922827216,4.6044876792,1.1890470626,0.0891454921,2.47176048869e-05,309,64,73,82,68,287,False,2
87,0.1605196473,0.2430710055,4.5961117872,1.1190544743,0.0371377117,0.1582291573,0.1983791917,4.6042935508,1.1855331504,0.0873157880,2.11430222769e-05,316,77,68,62,73,280,False,3
88,0.1664661434,0.2500846262,4.5989865041,1.1644921479,0.0441357130,0.1581928879,0.1987032797,4.6047898268,1.1845223161,0.0917873477,1.78279416797e-05,311,65,56,75,89,285,False,4
89,0.1647180219,0.2507179079,4.5987938683,1.1457443925,0.0387991874,0.1572210460,0.1933818388,4.6049230749,1.1854467609,0.0937010688,1.47790392265e-05,298,79,85,65,69,298,False,5
90,0.1638808006,0.2416311654,4.5970489067,1.1555456179,0.0478143842,0.1588386646,0.1997934934,4.6046691189,1.1887995841,0.0916248410,1.20024550011e-05,299,77,70,79,71,297,False,6
91,0.1708914625,0.2499775931,4.6005238815,1.2089594147,0.0618873572,0.1589420211,0.2012247617,4.6045206863,1.1869707340,0.0912440610,9.50378067455e-06,280,78,73,84,81,316,False,7
92,0.1580672648,0.2415240242,4.5970497771,1.0976246047,0.0274082100,0.1582785363,0.1961241262,4.6048214776,1.1905371446,0.0963627196,7.28804824443e-06,295,78,81,80,62,301,False,8
93,0.1628632335,0.2489547760,4.5972815552,1.1307227148,0.0437327555,0.1581259283,0.1960680191,4.6046964162,1.1891231583,0.0942656813,5.35971990098e-06,329,68,60,73,66,267,False,9
94,0.1658501481,0.2455241650,4.5987477879,1.1674531114,0.0541811848,0.1591777130,0.2019241040,4.6044621282,1.1879289119,0.0912074064,3.72267904086e-06,303,77,64,77,75,293,False,10
