epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
28,2.2365218393,0.7363306180,4.6259934982,1.8019954694,0.2872602233,2.4210316113,0.8097418407,4.6288451901,1.8091861768,0.4498970382,0.00029925077669,301,76,77,82,60,295,False,1
29,2.2953296748,0.7403396768,4.6273409888,1.8288770002,0.3183847642,1.9399577023,0.6530741941,4.6209281017,1.5479911179,0.2613517456,0.000299999895385,301,69,74,82,70,295,False,2
30,2.4001466412,0.7170656039,4.6287696858,1.9153411852,0.3413923398,2.1262112871,0.7515106132,4.6231894555,1.6499945405,0.3259144579,0.000299840907969,291,80,69,78,78,305,False,3
31,2.2157737257,0.6902161893,4.6246898382,1.7811110772,0.2966193928,2.0710298984,0.6706778376,4.6237405368,1.6467569617,0.2901373800,0.000299380162113,299,82,80,56,79,297,False,4
32,2.1246002985,0.6810477932,4.6225834693,1.7256001818,0.2627905641,1.8784269482,0.6596335893,4.6180684536,1.4787242211,0.2677760706,0.0002986185857,307,72,77,76,64,289,True,0
33,2.0631234870,0.6308052472,4.6223522577,1.6881134390,0.2488490039,1.7370975172,0.5916179302,4.6160893254,1.4001163415,0.2186576241,0.000297557712442,297,74,69,75,81,299,True,0
34,2.2531086998,0.6213892238,4.6243610126,1.8104822316,0.3183486010,1.7020086468,0.5718412887,4.6153881890,1.3955749985,0.1920653633,0.000296199678797,300,62,75,83,76,296,True,0
35,2.2510176993,0.6303404682,4.6250709655,1.8077454119,0.3172042219,1.6109821239,0.5240442017,4.6135031898,1.3541130199,0.1520603085,0.000294547219663,303,72,68,73,80,293,True,0
36,2.1783118024,0.6115670748,4.6230497520,1.7705609734,0.2854374191,1.7568523853,0.6032894022,4.6164382835,1.4000671978,0.2361272974,0.000292603662875,310,67,68,76,75,286,False,1
37,1.9362567103,0.5901657051,4.6196008369,1.6186766976,0.1995468557,1.5786774638,0.5504084059,4.6106387981,1.3064262681,0.1621695063,0.000290372922495,325,67,71,69,64,271,True,0
38,2.0046699663,0.5787774564,4.6193106062,1.6421921821,0.2467223087,1.6865104483,0.5474414438,4.6135414111,1.3626923159,0.2143298570,0.00028785949094,302,69,80,73,72,294,False,1
39,1.9817387946,0.5827395820,4.6191861197,1.6398743207,0.2253165781,1.6848419394,0.6014365585,4.6141655352,1.3532748563,0.2112798163,0.000285068429924,307,71,67,81,70,289,False,2
40,1.9656132996,0.5755836656,4.6173763723,1.6243467923,0.2261497716,1.7856272320,0.7344025784,4.6155981646,1.4145347190,0.2242120197,0.000282005360274,273,79,83,85,76,323,False,3
41,1.7825521159,0.5568677311,4.6136188699,1.5031717640,0.1680068277,1.4891730206,0.4355660940,4.6090529244,1.2810702881,0.1209894655,0.000278676450605,312,71,78,65,70,284,True,0
42,2.0554504787,0.5749460067,4.6194295755,1.6894830249,0.2509782000,1.9944336476,0.6365375503,4.6176559584,1.6036618422,0.2634643125,0.000275088404897,294,66,74,83,79,302,False,1
43,2.0389351509,0.5671322318,4.6190294003,1.6663677788,0.2591409320,1.6719587716,0.5131951114,4.6125700009,1.3536957084,0.2156240168,0.000271248448997,309,84,65,66,72,287,False,2
44,1.7531162412,0.5156037375,4.6122536403,1.4847173947,0.1652780992,1.5817270805,0.4854997064,4.6106441423,1.3297938975,0.1548332110,0.000267164316065,295,68,77,64,92,301,False,3
45,1.9853774989,0.5636378231,4.6172511498,1.6408161525,0.2318338035,1.7886077150,0.5754167283,4.6131066595,1.4779630001,0.1955614224,0.000262844231001,299,81,67,83,66,297,False,4
46,1.9509116403,0.5567255812,4.6159045712,1.6030015001,0.2365650203,1.7389537948,0.6166383431,4.6158330595,1.3897826749,0.2258434654,0.000258296893882,299,78,76,73,70,297,False,5
47,1.9986676466,0.5468751002,4.6169852346,1.6390619158,0.2502307475,1.5075922771,0.4039620587,4.6086813382,1.2759739130,0.1508259984,0.00025353146244,299,73,72,80,72,297,False,6
48,1.9990307853,0.5284998049,4.6167807547,1.6552112215,0.2381195788,1.5499938757,0.3770790886,4.6113020104,1.2986025841,0.1759754944,0.000248557533618,302,85,69,75,65,294,False,7
49,1.9398010433,0.5420519786,4.6186337407,1.6113510356,0.2200396350,1.5244542995,0.3930382918,4.6087960144,1.2821928727,0.1636537154,0.000243385124249,313,50,75,78,80,283,False,8
50,1.8112698393,0.4927231961,4.6133129389,1.5274467228,0.1852785119,1.5405055749,0.3718859747,4.6087992903,1.2905225723,0.1756058110,0.000238024650876,298,79,72,72,75,298,False,9
51,1.8230252682,0.4910562526,4.6143404077,1.5421349226,0.1826790945,1.4239713046,0.2974487431,4.6057966901,1.2414155657,0.1230659371,0.000232486908778,304,68,77,70,77,292,True,0
52,1.6286881690,0.4766774274,4.6099763045,1.4125515703,0.1208011391,1.6157071420,0.4540837949,4.6091449477,1.3542442198,0.1706461905,0.000226783050232,313,91,58,72,62,283,False,1
53,1.9344931785,0.5448110984,4.6147820454,1.6041624546,0.2213684909,1.5988511327,0.5307422845,4.6111540671,1.3051739219,0.1875287181,0.00022092456205,302,68,60,86,80,294,False,2
54,1.8641624603,0.5200421368,4.6139919870,1.5592920452,0.2008619977,1.4959389776,0.4409480288,4.6092608192,1.2915169759,0.1162324337,0.000214923242447,273,91,72,86,74,323,False,3
55,1.8378187138,0.4815091787,4.6137683792,1.5737183766,0.1677984758,1.4866491665,0.3758114065,4.6100125622,1.2830810934,0.1284058491,0.000208791177283,305,79,66,78,68,291,False,4
56,1.7191848371,0.4688182613,4.6126159758,1.4744725915,0.1509485843,1.6903297235,0.5319153666,4.6130072235,1.3699134712,0.2140332044,0.000202540715719,303,63,83,74,73,293,False,5
