epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
42,0.6098935510,0.8297494826,4.6411429188,2.3734444212,0.4439436526,0.5895233363,0.8288051331,4.6260009369,1.8555324263,0.4237623029,0.000275088404897,286,80,73,81,76,310,False,4
43,0.4506746613,0.8128646724,4.6383176746,2.1717721136,0.2881017256,0.5004830306,0.6954460175,4.6243773064,1.7473679224,0.3613938293,0.000271248448997,279,85,85,75,72,317,False,5
44,0.4279387719,0.7932441035,4.6379124590,2.1277955042,0.2692899546,0.3800358172,0.7114546028,4.6177501183,1.6055196586,0.2377449103,0.000267164316065,294,58,77,65,102,302,True,0
45,0.4306273008,0.7862994855,4.6358872004,2.0988800526,0.2733673911,0.3897473591,0.6782197287,4.6188855419,1.6636766335,0.2541033967,0.000262844231001,314,67,75,77,63,282,False,1
46,0.4585945462,0.7758084340,4.6377922161,2.1757655000,0.3034328539,0.3862332767,0.6974757592,4.6183454897,1.5965692718,0.2467381287,0.000258296893882,301,71,68,84,72,295,False,2
47,0.3921669190,0.7984281666,4.6358483622,2.0891759572,0.2324812792,0.3143018782,0.6413996336,4.6166263927,1.5919638563,0.1860219447,0.00025353146244,320,62,67,82,65,276,True,0
48,0.3649265524,0.7799366385,4.6351055619,2.0402437793,0.2089392263,0.3207933883,0.6666596656,4.6163472696,1.5754846598,0.1874614504,0.000248557533618,296,80,65,71,84,300,False,1
49,0.3562241355,0.7543758110,4.6342173615,2.0156021054,0.2053489790,0.3243704225,0.6966675094,4.6146594023,1.5126054860,0.1850369305,0.000243385124249,297,78,74,74,73,299,False,2
50,0.3450023218,0.7464086325,4.6339491454,1.9984582399,0.1957205983,0.3569242772,0.6469375948,4.6160816403,1.6112675775,0.2275367652,0.000238024650876,309,67,68,74,78,287,False,3
51,0.3897806542,0.7928960583,4.6343222593,2.0297071630,0.2312014380,0.3190678211,0.6970881030,4.6152697786,1.5363746200,0.1796501954,0.000232486908778,291,81,86,74,64,305,False,4
52,0.4307560841,0.7536272491,4.6348609156,2.1035553121,0.2800306346,0.3330981468,0.6494825498,4.6150442656,1.5759035798,0.2032016311,0.000226783050232,314,76,65,67,74,282,False,5
53,0.3912111035,0.7293012378,4.6335811423,2.0339758236,0.2453508395,0.2835244538,0.5235218421,4.6142369493,1.5003102298,0.1788200928,0.00022092456205,304,82,76,65,69,292,True,0
54,0.3581025356,0.7095600335,4.6329842766,2.0001429631,0.2161905269,0.2621498406,0.5485957095,4.6114120421,1.4671739402,0.1524307025,0.000214923242447,322,58,80,57,79,274,True,0
55,0.3190141268,0.6918532208,4.6316030810,1.9703394007,0.1806434754,0.2791829496,0.5752684691,4.6109181565,1.4457072407,0.1641292489,0.000208791177283,299,77,90,63,67,297,False,1
56,0.3076089575,0.6815996682,4.6318652102,1.9577391212,0.1712890174,0.2445615518,0.5445318338,4.6099999477,1.4321158087,0.1356551861,0.000202540715719,298,80,58,78,82,298,True,0
57,0.3089422665,0.7078653122,4.6303990191,1.9267721776,0.1673692011,0.4143648426,0.7670876392,4.6214414758,1.7255262369,0.2609473287,0.000196184445355,293,85,83,69,66,303,False,1
58,0.3494631708,0.7185577374,4.6301198646,1.9564964339,0.2057516146,0.2873592373,0.6038151430,4.6136596420,1.4254876282,0.1665962098,0.000189735166872,279,86,74,85,72,317,False,2
59,0.3305103269,0.6975897575,4.6290238976,1.8873424082,0.1909923737,0.3549749952,0.6970405478,4.6171804837,1.4961926318,0.2155668779,0.00018320586826,298,75,79,71,73,298,False,3
60,0.3173175407,0.6477407041,4.6306576505,1.9574344078,0.1877693998,0.1910569016,0.4748145226,4.6090785931,1.3216754206,0.0960939798,0.000176609698657,274,74,85,77,86,322,True,0
61,0.2565288964,0.6406798707,4.6281158332,1.8184107038,0.1283929160,0.2273306932,0.5072815229,4.6100594409,1.3544678138,0.1258743778,0.00016995994187,286,92,76,75,67,310,False,1
62,0.2601041683,0.6253310186,4.6282260050,1.8392609494,0.1350379596,0.1980008135,0.4505860682,4.6083005496,1.3171343022,0.1078836046,0.000163269989625,302,76,78,62,78,294,False,2
63,0.2383930867,0.6076018504,4.6264462759,1.8012995960,0.1168727181,0.2318183766,0.4659344089,4.6096483639,1.3449841854,0.1386315140,0.000156553314595,283,73,81,77,82,313,False,3
64,0.2882891412,0.6079021644,4.6280032868,1.8721049696,0.1667086987,0.2599600505,0.5444105306,4.6132140903,1.4561419123,0.1510779446,0.000149823443269,302,67,62,84,81,294,False,4
65,0.3176895678,0.6651380874,4.6298890338,1.9086132722,0.1846619511,0.2718334450,0.5971052136,4.6106453437,1.3768275202,0.1524124077,0.000143093928714,286,97,63,83,67,310,False,5
66,0.2650993502,0.6285186294,4.6274489908,1.8312537750,0.1393956267,0.2270765368,0.4573810762,4.6085442444,1.3124597537,0.1356003229,0.000136378323276,283,89,68,64,92,313,False,6
67,0.2483607299,0.5950552065,4.6267609756,1.8145190149,0.1293496795,0.2074669582,0.4436760467,4.6079104535,1.2966180521,0.1187317519,0.00012969015129,304,68,81,66,77,292,False,7
68,0.2374118178,0.5939428670,4.6266672403,1.7777045421,0.1186232399,0.1943992386,0.4144658806,4.6068874396,1.3161884043,0.1115060588,0.000123042881845,288,91,66,82,69,308,False,8
69,0.2576511046,0.5960453349,4.6266557962,1.8243502082,0.1384420353,0.2032161229,0.4400494420,4.6068454284,1.2913379669,0.1152062307,0.000116449901657,319,71,72,75,59,277,False,9
70,0.2034819396,0.5834932423,4.6247516062,1.7406040758,0.0867832932,0.2005316213,0.4353354705,4.6073813191,1.3072891073,0.1134645121,0.00010992448811,290,69,82,78,77,306,False,10
