epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
10,1.6032759853,0.9086746977,4.6429261833,2.4939771859,0.7980467092,2.1032814389,1.0509510756,4.6528295154,3.1745102519,1.0994636347,9.76407569592e-05,170,56,55,54,43,208,False,1
11,1.7588240205,0.9216608017,4.6451915055,2.6866408858,0.9028316673,2.0711102917,0.9659615528,4.6521857262,3.1618762323,1.0874489072,0.000111740979668,185,47,49,48,49,193,False,2
12,1.6803924867,0.9137497453,4.6433860108,2.5813880850,0.8522955286,2.2123617990,0.9689511884,4.6519034295,3.2645682607,1.2024295124,0.000126327462015,180,53,56,45,44,198,False,3
13,1.6699428199,0.9154034042,4.6422686678,2.5179856360,0.8573656763,1.8067326319,1.0292509692,4.6488429024,2.8321104504,0.8928548035,0.000141239947004,196,47,43,50,42,182,False,4
14,1.4914202372,0.8615545094,4.6402729403,2.3759863686,0.7251127337,1.9420258965,1.0057071402,4.6528153556,3.1243410451,0.9597992122,0.000156314595954,196,44,42,51,45,182,False,5
15,1.5520438688,0.8601506573,4.6415018783,2.4723247788,0.7619325304,1.9809833197,0.9735228805,4.6504964056,3.0271791163,1.0294839639,0.00017138578854,198,44,46,45,45,180,False,6
16,1.4098082163,0.8169056325,4.6385629997,2.2819990014,0.6759273091,1.5682494788,1.0933268871,4.6459908440,2.5915616376,0.7016936929,0.000186287942409,177,46,35,62,58,201,True,0
17,1.5098253312,0.8071443820,4.6393192105,2.3815566648,0.7530072880,1.6169403088,1.0700085742,4.6468685877,2.6286176137,0.7457841821,0.000200857332385,198,51,38,43,48,180,False,1
18,1.2649536877,0.7679523072,4.6350802845,2.1521727383,0.5733200198,1.6514776514,1.1581684203,4.6463365328,2.6229537056,0.7641055504,0.000214933889261,194,41,45,44,54,184,False,2
19,1.4430229229,0.7827781243,4.6372373192,2.3787452443,0.6917809781,2.3015181644,0.9826350723,4.6535241218,3.3195829993,1.2750953896,0.000228362958428,181,44,59,53,41,197,False,3
20,1.3943806931,0.7770985734,4.6374585843,2.2971242307,0.6646799269,1.8084876446,0.9959861103,4.6481222607,2.8416817756,0.8988699625,0.000240996999018,195,53,49,42,39,183,False,4
21,1.4198464187,0.8070355080,4.6375753211,2.3205480374,0.6783022947,1.6023707413,1.0409192261,4.6456361907,2.6089058694,0.7419604202,0.000252697204885,193,44,48,52,41,185,False,5
22,1.1316430487,0.7770334649,4.6320090975,1.9920379207,0.4782269091,1.6391704525,0.9783811382,4.6461998258,2.6540448711,0.7799829967,0.000263335029626,183,49,48,45,53,195,False,6
23,1.2364754872,0.7896897477,4.6342642320,2.1151778357,0.5497430456,1.4802672403,1.1131976116,4.6444821085,2.4855036474,0.6362518103,0.000272793598879,185,56,42,53,42,193,True,0
24,1.2530906629,0.8089354196,4.6331478326,2.1077776031,0.5643591572,1.1212097770,1.1342394170,4.6351871127,2.0338445118,0.3859007674,0.000280968994381,203,40,40,49,46,175,True,0
25,1.3368878491,0.8942678479,4.6340539569,2.1367548370,0.6238455776,1.5037889327,1.1333088568,4.6423292342,2.4366090911,0.6679749006,0.000287771395688,192,49,46,48,43,186,False,1
26,1.2394596985,0.8191992776,4.6325676101,2.0643291625,0.5595375719,1.2661777780,1.1078302713,4.6387230146,2.2197755428,0.4896678289,0.000293126067003,190,47,36,52,53,188,False,2
27,1.2864793716,0.7836505452,4.6341195031,2.1769057828,0.5855228552,1.1226401715,1.1551475230,4.6350475584,2.0311756997,0.3838167317,0.000296974178272,184,60,51,45,38,194,False,3
28,1.0534955071,0.7643179802,4.6284234032,1.8711016689,0.4328565196,1.1976073004,1.2524904978,4.6361619495,2.0977073874,0.4226823498,0.000299273451532,195,45,43,47,48,183,False,4
29,1.3354640411,0.7864370706,4.6331685838,2.2426325594,0.6175184958,1.2922862757,0.8959821491,4.6400758244,2.3290711210,0.5308220589,0.000299999737735,175,51,60,54,38,203,False,5
30,1.0683055933,0.6707648092,4.6289240343,1.8703827618,0.4665569673,1.5581600206,0.8774166720,4.6431995710,2.5444635630,0.7465607901,0.000299836114086,179,47,45,58,49,199,False,6
31,1.1146671204,0.6806946081,4.6308905763,1.9950570638,0.4797639284,1.1107431616,0.8564258570,4.6366857438,2.1351765110,0.4056638622,0.000299370741653,172,52,43,59,52,206,True,0
32,1.2157147669,0.8462666235,4.6325418861,2.0842654888,0.5253950965,0.8376162597,0.7239856039,4.6306507065,1.7861441669,0.2462830836,0.000298604557633,177,52,47,60,42,201,True,0
33,1.2965433951,1.0171019744,4.6330189150,2.0665667694,0.5764812982,1.0688605581,0.7171875647,4.6329809416,2.0078712486,0.4234552250,0.000297539105019,190,56,44,43,45,188,False,1
34,1.3456685896,1.0649568006,4.6347972804,2.1463107066,0.5960995388,1.2120886309,1.0525173250,4.6362717810,2.1210769086,0.4713159488,0.000296176529491,212,40,35,39,52,166,False,2
35,1.2328404176,1.0905395992,4.6316300649,1.9501266587,0.5272008231,1.0707028344,0.9486633823,4.6313135647,1.9561770802,0.3919258865,0.000294519575094,167,49,53,57,52,211,False,3
36,1.2214944303,1.1243951024,4.6307612071,1.9676688878,0.5046981535,1.0621714331,0.9691867976,4.6333071572,1.9824290117,0.3727268205,0.000292571578714,201,31,47,47,52,177,False,4
37,1.2937056060,1.1004116277,4.6323796025,2.0796403355,0.5537132037,0.9811841891,1.1373777197,4.6296635037,1.8224676654,0.2980917228,0.000290336463357,182,39,63,53,41,196,False,5
38,1.1511333553,1.1745357482,4.6307013350,1.9062311599,0.4396684420,0.8979040679,1.0786277663,4.6285374324,1.7363548869,0.2480897852,0.000287818730248,174,45,49,53,57,204,False,6
39,1.2057372773,1.1928457179,4.6298094704,1.9322008468,0.4841179056,1.0106350842,1.1936432475,4.6298497018,1.7895957016,0.3245075028,0.000285023449765,191,50,48,48,41,187,False,7
40,1.2192521013,1.1807503568,4.6311275366,1.9725302540,0.4899694440,1.2252920821,1.1614655727,4.6332412947,2.0139431113,0.4895131856,0.000281956251232,190,38,47,52,51,188,False,8
41,1.0834597624,1.1933518377,4.6271588437,1.7757763055,0.4008453052,0.8518186030,1.2661284208,4.6253452483,1.6400444860,0.1885817936,0.000278623311578,191,52,34,51,50,187,False,9
42,1.0438939327,1.2103425737,4.6259416903,1.7528862184,0.3636038680,1.0676179636,1.1302621024,4.6310481980,1.8809200934,0.3713355180,0.000275031342901,192,49,51,37,49,186,False,10
