epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,offline_selected,is_best,epochs_without_improvement
23,6.6003067317,0.5924895974,4.6262694781,1.8555393059,0.3377384059,6.7550035142,0.8285802796,4.6326144082,1.9566730060,0.6049883619,0.000272684929211,596,0,False,1
24,6.4151925689,0.5466849068,4.6212245826,1.6846310732,0.2514864723,6.1909365840,0.4429829229,4.6136218480,1.4887181180,0.2268488186,0.000280872820727,596,0,True,0
25,6.5194509909,0.5978357428,4.6226170527,1.7772666696,0.3306321293,6.0728729855,0.5340793717,4.6130105489,1.3530464590,0.1889681856,0.000287690178294,596,0,True,0
26,6.3443038608,0.5361511203,4.6181815071,1.6188922600,0.2306004330,6.1673270572,0.5660349208,4.6149214398,1.4391985218,0.2174078844,0.000293062178424,596,0,False,1
27,6.3299032506,0.5411061073,4.6181994125,1.6034826032,0.2288251097,6.0691704317,0.4646438650,4.6129979220,1.3632437579,0.1732884565,0.00029692986106,596,0,True,0
28,6.6858810514,0.5884161812,4.6247756689,1.9434221559,0.4135855348,7.0026338875,0.7711699288,4.6369639000,2.2114362438,0.6733843227,0.00029925077669,596,0,False,1
29,6.7729929566,0.6054982395,4.6297691556,2.0221241121,0.4337925934,6.4174723439,0.6088945742,4.6245887744,1.6711049049,0.3080369915,0.000299999895385,596,0,False,2
30,6.6935471144,0.5702078222,4.6270784724,1.9524271520,0.4258790215,6.5150559041,0.6127232631,4.6257220367,1.7667890059,0.3789127128,0.000299840907969,596,0,False,3
31,6.4083401053,0.5075331338,4.6201679179,1.6866655606,0.2773971417,6.2223187174,0.5999486427,4.6169346339,1.4853942750,0.2801686111,0.000299380162113,596,0,False,4
32,6.2870770717,0.4762023329,4.6152264256,1.5766101252,0.2161069981,6.4839877277,0.6353881173,4.6249597289,1.7319504177,0.3769870292,0.0002986185857,596,0,False,5
33,6.2684668215,0.5054564348,4.6158745945,1.5515010973,0.2320053610,6.1496859464,0.4539196731,4.6134549364,1.4454470842,0.2241165959,0.000297557712442,596,0,False,6
34,6.2603132869,0.5060572416,4.6156080329,1.5434937909,0.2150092617,6.0715408325,0.6174369369,4.6128219505,1.3352313862,0.1976483700,0.000296199678797,596,0,False,7
35,6.3238234168,0.5368157369,4.6166688516,1.5997914724,0.2458851993,6.0274050452,0.4278781251,4.6129432839,1.3288861792,0.1918197746,0.000294547219663,596,0,True,0
36,6.3499462333,0.5179676082,4.6149858820,1.6313668185,0.2433839063,6.5355594251,0.6967692677,4.6248851751,1.7713204793,0.3869844903,0.000292603662875,596,0,False,1
37,6.2680281953,0.5063900722,4.6157717001,1.5509783974,0.2181824376,6.0714511314,0.5737728740,4.6111541661,1.3455422312,0.1687917658,0.000290372922495,596,0,False,2
38,6.2936143747,0.4884115566,4.6156082025,1.5803237969,0.2320198480,5.9533749618,0.4168406768,4.6082382140,1.2617687126,0.1416863149,0.00028785949094,596,0,True,0
39,6.1565991088,0.4559776687,4.6097821453,1.4556213617,0.1668196890,6.0278556873,0.5878897712,4.6091336027,1.3011441463,0.1439126678,0.000285068429924,596,0,False,1
40,6.0638640807,0.4366646017,4.6095189440,1.3670122031,0.1202017436,6.0262350788,0.4290199586,4.6104850336,1.3299461015,0.1988052103,0.000282005360274,596,0,False,2
41,6.0732662566,0.4411359209,4.6067833836,1.3782559241,0.1454860190,5.9788837433,0.4235907696,4.6074787053,1.2866871713,0.1431036149,0.000278676450605,596,0,False,3
42,6.1634655767,0.4599962755,4.6099158101,1.4615506406,0.1830635396,6.0252521998,0.5652010379,4.6086177516,1.3035942626,0.1461764959,0.000275088404897,596,0,False,4
43,6.2194216843,0.5177532258,4.6109469369,1.5049241981,0.1939551914,6.3751976707,0.6462197350,4.6164158784,1.6295377109,0.2509788275,0.000271248448997,596,0,False,5
44,6.3304513253,0.5315072388,4.6144551047,1.6096947633,0.1973095508,6.0443596221,0.4726551690,4.6099452167,1.3398831123,0.1526753039,0.000267164316065,596,0,False,6
45,6.3135142102,0.5017987302,4.6145959348,1.5985585363,0.2496838368,6.1191502051,0.5236140106,4.6147477472,1.3996799735,0.2085939961,0.000262844231001,596,0,False,7
46,6.1855534291,0.4685957580,4.6119902470,1.4798440437,0.1750207537,5.9927889774,0.3827690025,4.6111688800,1.3050663301,0.1714494644,0.000258296893882,596,0,False,8
47,6.0577298459,0.4332141380,4.6066845183,1.3644025758,0.1259134040,5.9722245885,0.3768399300,4.6105471834,1.2863093166,0.1580778490,0.00025353146244,596,0,False,9
48,6.0908174451,0.4476155899,4.6076238619,1.3936705053,0.1552292314,6.0691466517,0.4741171161,4.6135641693,1.3607591391,0.2195720169,0.000248557533618,596,0,False,10
