epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
48,0.9091185439,0.4403268704,4.6201695816,1.6421063142,0.3310052868,0.8823045611,0.7560257026,4.6193429720,1.4621988490,0.0982861017,0.000248479606489,212,41,39,42,44,166,False,1
49,0.9627842928,0.5210057451,4.6254799353,1.7171662920,0.3973294002,1.3077869966,0.9836515313,4.6367346082,2.2221133709,0.4968439803,0.000243304230452,190,41,60,48,39,188,False,2
50,0.9200590445,0.4667987555,4.6218696801,1.6533985655,0.3276751969,0.8793615006,0.6531232408,4.6187755448,1.4974736793,0.1101758404,0.000237940953321,178,54,57,42,47,200,False,3
51,0.9012429046,0.4099307155,4.6221381445,1.6385135487,0.3244988597,0.8101680915,0.5214545806,4.6159405436,1.4117543425,0.1333821107,0.000232400576021,182,46,48,57,45,196,False,4
52,0.9230942174,0.4014353878,4.6200167792,1.6856142749,0.3637460046,0.8095767084,0.5951203403,4.6153020178,1.3811052708,0.0715844148,0.000226694256136,174,46,53,57,48,204,False,5
53,0.8506145588,0.3978485817,4.6204169591,1.5420896868,0.2854949362,0.8208727008,0.5867817674,4.6165532475,1.4070326919,0.0595555756,0.000220833485433,189,33,55,52,49,189,False,6
54,0.9080726583,0.3739589059,4.6220694421,1.6665616931,0.3542511083,0.7518291048,0.4695341967,4.6153620311,1.3158445392,0.0528940077,0.000214830066727,196,48,53,45,36,182,True,0
55,0.8556786517,0.3754791814,4.6205230844,1.5611656835,0.2701197832,0.7526524425,0.6119266902,4.6134504682,1.2605342161,0.0300129293,0.000208696090101,178,57,43,52,48,200,False,1
56,0.8845260913,0.3807245884,4.6195305567,1.6167623353,0.2998340406,0.7536683804,0.6122876480,4.6133942286,1.2624217113,0.0268409309,0.00020244390857,196,57,37,41,47,182,False,2
57,0.8002337123,0.3378069680,4.6181470477,1.4653446201,0.2142383730,0.7452323726,0.5615372868,4.6130323183,1.2658498333,0.0289577545,0.000196086113195,204,37,46,43,48,174,True,0
58,0.8444708923,0.3615103892,4.6196044917,1.5443376120,0.2681198791,0.8204599471,0.5620852050,4.6186160769,1.4160858109,0.0922929680,0.00018963550773,198,46,40,57,37,180,False,1
59,0.7684782280,0.3045209203,4.6168129558,1.4151481283,0.2197240120,0.8141314228,0.5852599479,4.6150401615,1.3941588720,0.1162945540,0.000183105082835,189,55,50,48,36,189,False,2
60,0.9204385851,0.3867606164,4.6202704944,1.6861729395,0.3747172730,0.7596915506,0.5161733309,4.6149461428,1.3129137743,0.0473565212,0.000176507989917,165,59,45,54,55,213,False,3
61,0.8089546334,0.3188871834,4.6185574683,1.4903544087,0.2428391715,0.7214941348,0.4318743144,4.6138039498,1.2702385312,0.0296290595,0.000169857514644,182,56,43,41,56,196,True,0
62,0.8360254292,0.3423725108,4.6180410335,1.5351018515,0.2509279032,0.8618688992,0.5658398691,4.6196175984,1.4974018562,0.0922171534,0.000163167050187,176,54,47,50,51,202,False,1
63,0.8335103758,0.3500317482,4.6176835948,1.5270080415,0.2659814125,0.7024877531,0.4947073142,4.6111311095,1.2070925656,0.0103778293,0.000156450070251,188,43,44,56,47,190,True,0
64,0.8114146814,0.3523923507,4.6169483876,1.4818724053,0.2533305002,0.7309225962,0.4661481925,4.6132370903,1.2753859054,0.0263768983,0.000149720101941,184,57,61,40,36,194,False,1
65,0.8176537970,0.3269078817,4.6181473505,1.5045444442,0.2391979186,0.6990534595,0.3909424873,4.6119977769,1.2417299293,0.0277323238,0.000142990698517,214,35,44,37,48,164,True,0
66,0.8035149016,0.3428537926,4.6169481000,1.4698883232,0.2300354952,0.6987805508,0.3983739035,4.6120104426,1.2382115409,0.0266358631,0.000136275412101,183,44,44,60,47,195,True,0
67,0.7802859270,0.3146758368,4.6174292161,1.4347014925,0.2222326305,0.7129957909,0.4289789308,4.6130279950,1.2544000047,0.0180190663,0.000129587766388,189,42,47,53,47,189,False,1
68,0.8287663012,0.3155183486,4.6186546623,1.5313252343,0.3006463931,0.7701759503,0.4610591105,4.6148620288,1.3559282439,0.0626372212,0.000122941229404,195,44,45,52,42,183,False,2
69,0.7498881278,0.3105540965,4.6144160341,1.3755545755,0.1862936145,0.7106968119,0.4421453396,4.6121461369,1.2445354916,0.0165441345,0.000116349186392,192,54,37,44,51,186,False,3
70,0.8879709269,0.3589001449,4.6188566596,1.6323818044,0.3117535122,0.6936356085,0.4139072339,4.6116799037,1.2217083250,0.0146884816,0.000109824912848,191,45,48,40,54,187,True,0
71,0.9061909857,0.3627343378,4.6183529329,1.6672881766,0.3313691117,0.7263523686,0.4524130293,4.6135465894,1.2717395272,0.0356262580,0.000103381547792,192,53,51,45,37,186,False,1
72,0.7296643308,0.2845004278,4.6154037960,1.3455284815,0.1709608757,0.7183701856,0.4730395766,4.6123853184,1.2475245294,0.0213812046,9.70320673025e-05,185,45,50,50,48,193,False,2
73,0.8267810301,0.3439694750,4.6168972071,1.5159742681,0.2518738792,0.6960716588,0.4612784448,4.6112703187,1.2076319581,0.0166447258,9.07892583887e-05,177,46,54,55,46,201,False,3
74,0.7764718365,0.3152669903,4.6145220989,1.4268368880,0.1996789220,0.7319366001,0.4556056959,4.6133339564,1.2816309282,0.0478258859,8.46656932369e-05,210,36,37,47,48,168,False,4
75,0.7755263968,0.3006621203,4.6138356981,1.4307878982,0.2005218316,0.6804167935,0.3844538422,4.6112699145,1.2070520401,0.0141849594,7.86737038924e-05,186,46,50,40,56,192,True,0
76,0.8725943300,0.3309890163,4.6183847448,1.6127930735,0.2842905245,0.7605668153,0.4656371650,4.6148873148,1.3348787637,0.0748596162,7.28253574243e-05,196,40,46,57,39,182,False,1
77,0.8064106160,0.3185554063,4.6175343978,1.4853990917,0.2291472596,0.6948871062,0.3818382104,4.6120591482,1.2370389257,0.0210538356,6.7132431624e-05,200,38,50,56,34,178,False,2
78,0.7951280591,0.3059695325,4.6167405850,1.4678682871,0.2333136463,0.6741845806,0.3626325414,4.6109703473,1.2033161436,0.0126541705,6.16063912866e-05,194,43,45,58,38,184,True,0
79,0.7848678569,0.3045876638,4.6157536708,1.4479006258,0.2089962314,0.6860299644,0.3689232571,4.6117806662,1.2244906210,0.0183865931,5.62583651217e-05,193,42,46,45,52,185,False,1
80,0.8371530487,0.3108386546,4.6170995425,1.5499706312,0.2404440380,0.7039451298,0.4035748879,4.6122655914,1.2464603049,0.0295999914,5.10991233425e-05,174,42,54,46,62,204,False,2
81,0.8142152788,0.3258510699,4.6171707148,1.4980901190,0.2075146888,0.7256719305,0.4709931130,4.6128651346,1.2629466238,0.0358691158,4.61390559751e-05,200,39,41,44,54,178,False,3
82,0.7755295379,0.3115804282,4.6160968801,1.4264269153,0.1954794823,0.7723715073,0.4926976073,4.6156493005,1.3476639838,0.0743866226,4.13881519353e-05,202,44,50,37,45,176,False,4
83,0.8374884895,0.3336893585,4.6180145476,1.5415012231,0.2639095469,0.6911271799,0.4234652928,4.6108840307,1.2128682443,0.0110014689,3.68559789114e-05,179,52,50,53,44,199,False,5
84,0.8341317877,0.3278584960,4.6165394127,1.5371201820,0.2596277384,0.6806149579,0.4191660586,4.6107759249,1.1935634954,0.0089355907,3.25516640969e-05,209,41,46,45,37,169,False,6
85,0.7674632038,0.3152034559,4.6143974198,1.4088450279,0.2034245244,0.6798199744,0.4038386328,4.6110188348,1.1981044951,0.0096945577,2.84838758088e-05,197,38,42,48,53,181,False,7
86,0.7777620857,0.3299170267,4.6146180516,1.4235574240,0.1933146043,0.6905610561,0.3922059508,4.6117072423,1.2242397490,0.0146311392,2.46608060315e-05,186,40,51,64,37,192,False,8
87,0.7888294742,0.3309301767,4.6148804256,1.4452868870,0.2000400798,0.6894624460,0.4013391767,4.6110610417,1.2183892046,0.0122805204,2.10901539186e-05,191,48,40,47,52,187,False,9
88,0.8260831063,0.3173960398,4.6176512885,1.5252077863,0.2636928207,0.6907204844,0.4154775171,4.6113537062,1.2152499778,0.0148672557,1.77791102885e-05,186,46,52,42,52,192,False,10
