epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
18,0.5552483419,0.5465132358,4.6257823970,1.7837827726,0.2821019385,0.4543870680,0.4647003281,4.6157588216,1.4457880135,0.2018517531,0.000214799787717,294,69,85,79,69,302,True,0
19,0.5857155973,0.5570065175,4.6276438348,1.8972572280,0.3517932950,0.5246109041,0.6082851453,4.6223129050,1.6118154851,0.2678473151,0.000228229190798,323,66,65,68,74,273,False,1
20,0.5700064758,0.5381767654,4.6258540602,1.8494844565,0.3235355426,0.5392606692,0.5176785054,4.6191602187,1.7428999040,0.3657556535,0.000240865846846,295,74,69,82,76,301,False,2
21,0.5487874066,0.5355652011,4.6244864912,1.7666974636,0.2881687858,0.4395179005,0.4730701551,4.6126019119,1.3796154106,0.1776606435,0.000252571063021,314,72,72,69,69,282,True,0
22,0.5714707279,0.5418103137,4.6261488735,1.8524346944,0.3441936542,0.4293430490,0.4085221627,4.6144736835,1.3905544529,0.2051424742,0.000263216369444,299,64,78,72,83,297,True,0
23,0.5625523689,0.5190256706,4.6245875743,1.8349889301,0.3275807175,0.6533234088,0.7715782376,4.6333374358,1.9960310026,0.4371411328,0.000272684929211,314,66,82,67,67,282,False,1
24,0.6531420574,0.6143682755,4.6316462491,2.1210735644,0.4904941344,0.4585315372,0.4202828009,4.6155082529,1.4978998992,0.2518748246,0.000280872820727,281,83,72,82,78,315,False,2
25,0.5846211054,0.5506197598,4.6279952446,1.8979886058,0.3849629674,0.4613275168,0.4709578443,4.6150922342,1.4685437695,0.2155673306,0.000287690178294,320,67,71,80,58,276,False,3
26,0.5527167440,0.5301930632,4.6247412950,1.7867125105,0.2851958699,0.4680864029,0.5551699013,4.6143397108,1.4282096671,0.1767226162,0.000293062178424,294,79,74,83,66,302,False,4
27,0.5332081098,0.4838651655,4.6215509152,1.7457403105,0.3159737938,0.4557636036,0.4552263161,4.6162800046,1.4588733664,0.2062392650,0.00029692986106,335,54,72,72,63,261,False,5
28,0.5269129584,0.4738374636,4.6211313849,1.7285818798,0.2840430084,0.3977335780,0.3629060523,4.6072095586,1.3006094779,0.1386038624,0.00029925077669,279,90,76,76,75,317,True,0
29,0.5412930032,0.4809119939,4.6223184854,1.7804424075,0.3263893377,0.4135535874,0.4148741186,4.6125180009,1.3223149978,0.1800611757,0.000299999895385,287,78,76,85,70,309,False,1
30,0.5118309607,0.4520983478,4.6191183065,1.6856451763,0.2733650417,0.3987677604,0.3360099959,4.6078683866,1.3262631049,0.1705711094,0.000299840907969,321,74,78,59,64,275,False,2
31,0.4691675125,0.4026518696,4.6129353222,1.5545485388,0.2177784528,0.3909321133,0.3366282629,4.6068905050,1.2944257793,0.1384694451,0.000299380162113,314,66,76,69,71,282,True,0
32,0.4944227854,0.4340867200,4.6147275067,1.6304217425,0.2600613210,0.3866355543,0.3199323083,4.6072103017,1.2905962854,0.1325871902,0.0002986185857,280,77,89,73,77,316,True,0
33,0.4705038847,0.4163849938,4.6153932002,1.5489075728,0.2142514045,0.3942612638,0.3359472632,4.6083962948,1.3082871545,0.1704990882,0.000297557712442,294,61,74,88,79,302,False,1
34,0.4690731402,0.4049324393,4.6155953567,1.5523466200,0.2192990904,0.4019037396,0.3551472783,4.6088429860,1.3234970678,0.1415168799,0.000296199678797,317,58,83,69,69,279,False,2
35,0.4833347705,0.4243024531,4.6167295251,1.5938971243,0.2543086056,0.3898613724,0.3194423018,4.6077601631,1.3038916178,0.1605980646,0.000294547219663,314,83,66,65,68,282,False,3
36,0.4616139771,0.3889052188,4.6119125705,1.5353317341,0.2073400097,0.3848578818,0.3254732813,4.6100747616,1.2790528845,0.1481154103,0.000292603662875,284,82,75,76,79,312,True,0
37,0.4424052258,0.3930275184,4.6118719338,1.4551988464,0.1559601493,0.3815935103,0.3184183120,4.6079550161,1.2716393440,0.1356974572,0.000290372922495,291,90,66,78,71,305,True,0
38,0.4767140718,0.4051411008,4.6148437078,1.5827434111,0.2261428877,0.3757322411,0.3063647979,4.6063556052,1.2578371516,0.0977992930,0.00028785949094,294,86,72,70,74,302,True,0
39,0.4419685778,0.3938792051,4.6093965569,1.4527709260,0.1753395580,0.3815186941,0.3252384384,4.6063314165,1.2658839737,0.1061172006,0.000285068429924,312,72,77,74,61,284,False,1
40,0.4183462078,0.3739747209,4.6088865779,1.3742050517,0.1244016349,0.3865040572,0.3216645249,4.6077564908,1.2886846406,0.1398054960,0.000282005360274,300,61,82,69,84,296,False,2
41,0.4610757390,0.4065768111,4.6121893441,1.5190414654,0.2128358050,0.4261817464,0.3716239391,4.6089049005,1.4074278451,0.1842419135,0.000278676450605,285,85,82,73,71,311,False,3
42,0.4365803275,0.3843068484,4.6101206837,1.4388758136,0.1685662974,0.3688895439,0.2892065695,4.6061197566,1.2441929347,0.1185427816,0.000275088404897,286,80,73,81,76,310,True,0
43,0.4256002817,0.3743012479,4.6074463825,1.4029601356,0.1412348614,0.3720638903,0.2808317031,4.6048351201,1.2635902073,0.0992997990,0.000271248448997,279,85,85,75,72,317,False,1
44,0.4241853096,0.3715915044,4.6082027615,1.3994680075,0.1371780195,0.3588414273,0.2541923357,4.6041473971,1.2320118307,0.0999969623,0.000267164316065,294,58,77,65,102,302,True,0
45,0.4143478274,0.3602560073,4.6059643566,1.3691865086,0.1272921509,0.3963738347,0.3328736742,4.6093115435,1.3191964069,0.1486210459,0.000262844231001,314,67,75,77,63,282,False,1
46,0.4374253484,0.3843068877,4.6103674773,1.4422558874,0.1678830334,0.3761394318,0.2840226513,4.6059435374,1.2773396319,0.1041538387,0.000258296893882,301,71,68,84,72,295,False,2
47,0.4070378230,0.3756030042,4.6055598579,1.3276688861,0.1152405871,0.3623266139,0.2829139703,4.6060313497,1.2229753454,0.1100984790,0.00025353146244,320,62,67,82,65,276,False,3
48,0.3863872858,0.3538850746,4.6039858856,1.2624410759,0.0840087478,0.3713028984,0.2803098319,4.6041039801,1.2609637078,0.0855228183,0.000248557533618,296,80,65,71,84,300,False,4
49,0.3920572396,0.3589594808,4.6054029081,1.2810613797,0.0929488974,0.3993897256,0.3342690278,4.6047760790,1.3301436646,0.1044534939,0.000243385124249,297,78,74,74,73,299,False,5
50,0.3961370243,0.3679382425,4.6046067532,1.2901975164,0.0978521559,0.3690726598,0.2790519518,4.6038242501,1.2530490199,0.0980578191,0.000238024650876,309,67,68,74,78,287,False,6
51,0.3929429838,0.3596947137,4.6041331931,1.2840161452,0.0820769919,0.3570249804,0.2618728164,4.6032423540,1.2186016851,0.0809227524,0.000232486908778,291,81,86,74,64,305,True,0
52,0.4022841320,0.3671243711,4.6064830754,1.3154370057,0.0998517518,0.3945426039,0.3250518739,4.6060875236,1.3181289806,0.1326953495,0.000226783050232,314,76,65,67,74,282,False,1
53,0.3925993319,0.3597034316,4.6046562771,1.2826345855,0.0886603862,0.3514243477,0.2611637456,4.6029001273,1.1967663540,0.0749676170,0.00022092456205,304,82,76,65,69,292,True,0
54,0.3945017303,0.3564768606,4.6033883639,1.2928254416,0.1134305663,0.3674513225,0.2779075693,4.6029338713,1.2474792282,0.1016071698,0.000214923242447,322,58,80,57,79,274,False,1
55,0.3996990951,0.3613296551,4.6034028546,1.3097326548,0.1006390769,0.3649535307,0.2839024429,4.6063455545,1.2326921906,0.1049863867,0.000208791177283,299,77,90,63,67,297,False,2
56,0.4056454015,0.3682456028,4.6061729713,1.3279851035,0.1148288714,0.3614636435,0.2592996127,4.6039988035,1.2384148387,0.0989879662,0.000202540715719,298,80,58,78,82,298,False,3
57,0.4102201756,0.3723510860,4.6047144320,1.3429998383,0.1264457711,0.3571233699,0.2891236935,4.6048470968,1.1971944787,0.0958635119,0.000196184445355,293,85,83,69,66,303,False,4
58,0.4111155720,0.3795439815,4.6043632847,1.3408271058,0.1310378295,0.3447362274,0.2478381742,4.6044609268,1.1806743679,0.0787841905,0.000189735166872,279,86,74,85,72,317,True,0
59,0.3824664358,0.3539929694,4.6031211847,1.2466713326,0.0853553386,0.3634440249,0.2915126687,4.6046247606,1.2205659252,0.0746688121,0.00018320586826,298,75,79,71,73,298,False,1
60,0.4091522462,0.3482914391,4.6056510042,1.3579757982,0.1125264565,0.3555923046,0.2707368149,4.6044812574,1.2057797011,0.0809736522,0.000176609698657,274,74,85,77,86,322,False,2
61,0.3759539335,0.3456447793,4.6019616319,1.2272999255,0.0773759689,0.3461182919,0.2525359533,4.6030889177,1.1824444432,0.0848483212,0.00016995994187,286,92,76,75,67,310,False,3
62,0.3853942888,0.3437637411,4.6032604019,1.2665661677,0.0863565361,0.3829050076,0.3093663713,4.6058612489,1.2841269660,0.1215012075,0.000163269989625,302,76,78,62,78,294,False,4
63,0.3618505513,0.3313284385,4.5997376090,1.1823394643,0.0551892850,0.3559267629,0.2668800153,4.6035183498,1.2102030175,0.0875490106,0.000156553314595,283,73,81,77,82,313,False,5
64,0.3701934804,0.3370532280,4.6006486432,1.2111313855,0.0689534675,0.3526975660,0.2638066620,4.6041776174,1.1997449321,0.0937700979,0.000149823443269,302,67,62,84,81,294,False,6
65,0.3662916886,0.3397523969,4.6009718428,1.1933648162,0.0645669930,0.3397055528,0.2543080045,4.6028258212,1.1553757733,0.0636912799,0.000143093928714,286,97,63,83,67,310,True,0
66,0.3644559063,0.3366893301,4.5995680214,1.1884721678,0.0640154124,0.3438125326,0.2491342371,4.6033389537,1.1759427190,0.0747292521,0.000136378323276,283,89,68,64,92,313,False,1
67,0.3787863023,0.3500824819,4.6034724216,1.2350792157,0.0713356106,0.3669684974,0.2871148834,4.6044198693,1.2381820748,0.1168278339,0.00012969015129,304,68,81,66,77,292,False,2
68,0.3758884704,0.3465272924,4.6025618771,1.2263320460,0.0774948742,0.3599248718,0.2772290076,4.6042426159,1.2179162897,0.0912064429,0.000123042881845,288,91,66,82,69,308,False,3
69,0.3777620392,0.3421540940,4.6029690352,1.2373249003,0.0711356837,0.3589417474,0.2778297181,4.6037300283,1.2135032121,0.0876838668,0.000116449901657,319,71,72,75,59,277,False,4
70,0.3471403856,0.3290876526,4.5970108333,1.1252913971,0.0278226713,0.3463830127,0.2647325935,4.6037777925,1.1737460401,0.0808570086,0.00010992448811,290,69,82,78,77,306,False,5
71,0.3707286543,0.3345982401,4.6015396886,1.2152359910,0.0710070926,0.3346833107,0.2408756320,4.6029042269,1.1460327320,0.0650521601,0.000103479782519,301,68,78,80,69,295,True,0
72,0.3572392532,0.3265564390,4.5996151290,1.1677118868,0.0463628564,0.3360859570,0.2507464828,4.6026835442,1.1437465990,0.0637994775,9.71287636631e-05,294,72,63,79,88,302,False,1
73,0.3694643468,0.3322535351,4.6001397427,1.2120545286,0.0612082792,0.3398779518,0.2534457091,4.6032897404,1.1567552322,0.0742615036,9.08842216495e-05,303,67,76,68,82,293,False,2
74,0.3500272472,0.3236377027,4.5973389773,1.1411988407,0.0395490775,0.3400503118,0.2520374329,4.6035575495,1.1585712882,0.0763378616,8.47587321545e-05,309,68,62,80,77,287,False,3
75,0.3270085234,0.3150909863,4.5927824878,1.0559613161,0.0154733449,0.3428006532,0.2525539466,4.6031756587,1.1691594573,0.0799324502,7.87646310988e-05,307,75,71,62,81,289,False,4
76,0.3593444852,0.3229335931,4.6012061138,1.1790310608,0.0500086697,0.3406094224,0.2474285254,4.6036232787,1.1644949000,0.0812521300,7.29139898042e-05,292,84,92,53,75,304,False,5
77,0.3479051738,0.3276580104,4.5956799456,1.1294942602,0.0279829073,0.3358109829,0.2427732138,4.6029576636,1.1490253164,0.0672729718,6.72185906836e-05,304,68,78,69,77,292,False,6
78,0.3556097154,0.3262404747,4.5988479845,1.1614465105,0.0397724000,0.3415646151,0.2552009838,4.6032200107,1.1620977227,0.0772750441,6.1689903513e-05,284,75,70,77,90,312,False,7
79,0.3424238163,0.3165568125,4.5969654922,1.1164498265,0.0307204598,0.3343323148,0.2460321527,4.6027636776,1.1405034986,0.0626168574,5.63390623324e-05,303,77,71,60,85,293,True,0
80,0.3457766491,0.3225259777,4.5965417183,1.1250857827,0.0371577012,0.3400011175,0.2519000788,4.6029639120,1.1584843598,0.0763497072,5.1176843024e-05,271,76,94,80,75,325,False,1
81,0.3413167580,0.3204528387,4.5971374832,1.1089047538,0.0292522909,0.3318365973,0.2420150264,4.6022104288,1.1337343331,0.0546236429,4.62136416104e-05,285,74,76,84,77,311,True,0
82,0.3361666623,0.3124273443,4.5961018217,1.0947247860,0.0262697773,0.3395238151,0.2513306007,4.6027442883,1.1570308046,0.0725928830,4.14594533188e-05,295,75,76,71,79,301,False,1
83,0.3260273069,0.3118431747,4.5936749478,1.0546346607,0.0193728335,0.3379631646,0.2473207753,4.6025901088,1.1539960279,0.0709933774,3.69238524516e-05,312,71,69,76,68,284,False,2
84,0.3571863262,0.3166389757,4.5993162194,1.1754341189,0.0581809330,0.3391477557,0.2485387468,4.6031685495,1.1577600450,0.0792369143,3.26159731055e-05,285,77,65,87,82,311,False,3
85,0.3478792320,0.3193745040,4.5975891344,1.1360173161,0.0392647335,0.3373598911,0.2483975746,4.6028548092,1.1507215252,0.0732445805,2.8544490776e-05,269,79,87,97,64,327,False,4
86,0.3294430903,0.3109617485,4.5936908914,1.0690029500,0.0208156835,0.3358595501,0.2436240639,4.6025933290,1.1485389610,0.0694091439,2.47176048869e-05,309,64,73,82,68,287,False,5
87,0.3399575031,0.3149539806,4.5951649647,1.1078668385,0.0336399934,0.3349541275,0.2434828984,4.6023264984,1.1450301656,0.0653186318,2.11430222769e-05,316,77,68,62,73,280,False,6
88,0.3530868546,0.3160891151,4.5982820332,1.1594761098,0.0442127463,0.3362869071,0.2503178474,4.6024278480,1.1448933382,0.0671315486,1.78279416797e-05,311,65,56,75,89,285,False,7
89,0.3518780146,0.3135273937,4.5984698782,1.1566901519,0.0471824229,0.3371515404,0.2481119820,4.6024807645,1.1501165110,0.0684507433,1.47790392265e-05,298,79,85,65,69,298,False,8
90,0.3480710387,0.3072207584,4.5966486835,1.1465075304,0.0436058542,0.3408286738,0.2575704339,4.6023669924,1.1572583449,0.0723487400,1.20024550011e-05,299,77,70,79,71,297,False,9
91,0.3635651815,0.3208139398,4.6000130609,1.1976095750,0.0517678476,0.3405985567,0.2522773530,4.6025246211,1.1605722680,0.0754986856,9.50378067455e-06,280,78,73,84,81,316,False,10
