epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
60,1.5371191374,0.4663823307,4.6107642411,1.4438426815,0.1771061380,1.4103296515,0.5371590001,4.6111092691,1.3028978249,0.1923872014,0.000176609698657,274,74,85,77,86,322,False,1
61,1.4777745152,0.4471394982,4.6089397053,1.3883466033,0.1445808550,1.4032583268,0.4903804741,4.6086691014,1.3051822046,0.1790110092,0.00016995994187,286,92,76,75,67,310,False,2
62,1.5642199996,0.4466688618,4.6097548952,1.4748861958,0.1918826459,1.4319930742,0.4279813228,4.6127837974,1.3463967977,0.1913532160,0.000163269989625,302,76,78,62,78,294,False,3
63,1.5624043653,0.4598333402,4.6097179003,1.4704376795,0.1747142860,1.3940009854,0.5105127228,4.6108614253,1.2918983605,0.1554619849,0.000156553314595,283,73,81,77,82,313,False,4
64,1.5048087235,0.4577687087,4.6093035448,1.4132549859,0.1515169958,1.4161540053,0.5470465205,4.6100575274,1.3067447257,0.1995124647,0.000149823443269,302,67,62,84,81,294,False,5
65,1.4756867734,0.4335383553,4.6075995816,1.3889791405,0.1505619110,1.3640630385,0.3977354270,4.6095272225,1.2845158995,0.1211081738,0.000143093928714,286,97,63,83,67,310,False,6
66,1.5173297196,0.4261871477,4.6081739464,1.4320922610,0.1602132782,1.2823637801,0.3819552072,4.6050864381,1.2059727156,0.0843028393,0.000136378323276,283,89,68,64,92,313,True,0
67,1.5732298217,0.4595372903,4.6114874686,1.4813223493,0.1757955435,1.4391358843,0.4798993089,4.6124734383,1.3431560513,0.2099146172,0.00012969015129,304,68,81,66,77,292,False,1
68,1.5336383509,0.4624442006,4.6110666774,1.4411495388,0.1660959734,1.3194784514,0.4719549812,4.6076683688,1.2250874089,0.1403723707,0.000123042881845,288,91,66,82,69,308,False,2
69,1.5115866853,0.4304927399,4.6098920579,1.4254880976,0.1487796298,1.2694186390,0.3750003913,4.6059237022,1.1944185991,0.1088218264,0.000116449901657,319,71,72,75,59,277,True,0
70,1.4280595915,0.4218391444,4.6054987043,1.3436917387,0.1368023754,1.2921767962,0.3565211621,4.6062968304,1.2208725818,0.1323441303,0.00010992448811,290,69,82,78,77,306,False,1
71,1.5011069919,0.4178662524,4.6086316077,1.4175337401,0.1707610376,1.2353988483,0.2840144181,4.6044041770,1.1785959470,0.0873474721,0.000103479782519,301,68,78,80,69,295,True,0
72,1.4815840273,0.4318493869,4.6079227364,1.3952141352,0.1439532025,1.3072989142,0.3945626996,4.6058936553,1.2283862690,0.1260065529,9.71287636631e-05,294,72,63,79,88,302,False,1
73,1.4637585126,0.4393037826,4.6076871245,1.3758977668,0.1361138450,1.2745526162,0.3147131421,4.6054237106,1.2116100355,0.0970349633,9.08842216495e-05,303,67,76,68,82,293,False,2
74,1.4013406526,0.4023440448,4.6052985447,1.3208718356,0.1135916824,1.2651857664,0.2851302523,4.6048869901,1.2081597486,0.1010608383,8.47587321545e-05,309,68,62,80,77,287,False,3
75,1.3315022752,0.3786383099,4.6014725346,1.2557746164,0.1041073488,1.2850637080,0.3152741840,4.6056879031,1.2220088963,0.0980933106,7.87646310988e-05,307,75,71,62,81,289,False,4
76,1.4301806304,0.4036864732,4.6078433094,1.3494433269,0.1199312564,1.2478819668,0.2813076226,4.6039694130,1.1916204079,0.0830112504,7.29139898042e-05,292,84,92,53,75,304,False,5
77,1.3550853913,0.3962935517,4.6022321938,1.2758266650,0.0866999869,1.2491834241,0.2758622762,4.6034014937,1.1940109885,0.0805205266,6.72185906836e-05,304,68,78,69,77,292,False,6
78,1.3643816333,0.3937030659,4.6046157235,1.2856410174,0.0807009627,1.2778977403,0.2991293274,4.6049096739,1.2180719182,0.0899631155,6.1689903513e-05,284,75,70,77,90,312,False,7
79,1.3241647474,0.3915227492,4.6023852681,1.2458602102,0.0905513168,1.2643681888,0.3094018280,4.6039605822,1.2024878016,0.0970417776,5.63390623324e-05,303,77,71,60,85,293,False,8
80,1.3226425600,0.3905639064,4.6020554600,1.2445297841,0.0834509882,1.2497691721,0.3045702824,4.6029460090,1.1888551000,0.0731797002,5.1176843024e-05,271,76,94,80,75,325,False,9
81,1.3113375310,0.3925520342,4.6022964164,1.2328271090,0.0805079494,1.2465493338,0.2938805830,4.6033123623,1.1877732021,0.0720594580,4.62136416104e-05,285,74,76,84,77,311,False,10
